whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus12.started,stimulus12.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-215-041-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,30,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.335437,None,1125.335437,None,1125.335437,None,8,0.4774873,1125.335437,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AF-227-207-N.jpg,1,,,,,,,,,,,,,,,,,,0,1,1,1,0,31,31,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.872524,None,1125.872524,None,1125.872524,None,8,0.720229,1125.872524,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-013-003-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,32,32,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.661173,None,1126.661173,None,1126.661173,None,8,0.5234052,1126.661173,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-028-002-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,33,33,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.250683,None,1127.250683,None,1127.250683,None,8,0.396094901,1127.250683,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-016-001-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,34,34,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.712091,None,1127.712091,None,1127.712091,None,8,0.391384699,1127.712091,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LM-206-204-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,35,35,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.173907,None,1128.173907,None,1128.173907,None,8,0.3905436,1128.173907,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-237-067-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,36,36,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.637968,None,1128.637968,None,1128.637968,None,8,0.3595157,1128.637968,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-023-029-N.jpg,1,,,,,,,,,,,,,,,,,,0,1,1,1,0,37,37,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.058951,None,1129.058951,None,1129.058951,None,8,0.392516199,1129.058951,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-236-072-N.jpg,1,,,,,,,,,,,,,,,,,,0,1,1,1,0,38,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.517205,None,1129.517205,None,1129.517205,None,8,1.206179899,1129.517205,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-032-038-N.jpg,1,,,,,,,,,,,,,,,,,,0,1,1,1,0,39,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.800574,None,1130.800574,None,1130.800574,None,8,0.4268756,1130.800574,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-003-003-N.jpg,1,,,,,,,,,,,,,,,,,,0,1,1,1,0,40,40,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.299276,None,1131.299276,None,1131.299276,None,8,0.8223246,1131.299276,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LM-238-129-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,41,41,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.18595,None,1132.18595,None,1132.18595,None,8,0.4499598,1132.18595,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AF-244-168-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,42,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.694665,None,1132.694665,None,1132.694665,None,8,0.377923,1132.694665,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-220-101-N.jpg,1,,,,,,,,,,,,,,,,,,0,1,1,1,0,43,43,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.143807,None,1133.143807,None,1133.143807,None,8,0.4231326,1133.143807,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LF-231-260-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,44,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.626253,None,1133.626253,None,1133.626253,None,8,0.4626961,1133.626253,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LM-239-075-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,45,45,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.163762,None,1134.163762,None,1134.163762,None,8,0.420821399,1134.163762,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-237-172-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,46,46,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.653312,None,1134.653312,None,1134.653312,None,8,0.4275886,1134.653312,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-313-002-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,47,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.146683,None,1135.146683,None,1135.146683,None,8,0.493509,1135.146683,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-014-002-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,48,48,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.713272,None,1135.713272,None,1135.713272,None,8,0.3516148,1135.713272,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-214-122-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,49,49,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.13397,None,1136.13397,None,1136.13397,None,8,1.0836256,1136.13397,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-021-021-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,50,50,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.285278,None,1137.285278,None,1137.285278,None,8,0.4422364,1137.285278,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LF-227-054-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,51,51,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.794862,None,1137.794862,None,1137.794862,None,8,0.427549601,1137.794862,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-212-097-N.jpg,1,,,,,,,,,,,,,,,,,,0,1,1,1,0,52,52,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.295253,None,1138.295253,None,1138.295253,None,8,0.475563399,1138.295253,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IF-741-040-N.jpg,1,,,,,,,,,,,,,,,,,,0,1,1,1,0,53,53,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.847119,None,1138.847119,None,1138.847119,None,8,0.3933515,1138.847119,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-227-191-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,54,54,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.307649,None,1139.307649,None,1139.307649,None,8,0.3980313,1139.307649,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-681-253-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,55,55,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.775421,None,1139.775421,None,1139.775421,None,8,0.3993941,1139.775421,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-015-004-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,56,56,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.247636,None,1140.247636,None,1140.247636,None,8,0.641192899,1140.247636,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AF-209-006-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,57,57,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.953342,None,1140.953342,None,1140.953342,None,8,0.5024704,1140.953342,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-241-222-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,58,58,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.521002,None,1141.521002,None,1141.521002,None,8,0.430647,1141.521002,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-023-001-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,59,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.019347,None,1142.019347,None,1142.019347,None,8,0.4560808,1142.019347,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-724-010-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,60,60,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.546154,None,1142.546154,None,1142.546154,None,8,0.3408406,1142.546154,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
,,,,,,,,,,,,a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-223-056-N.jpg,0,,,,,,,,,,,,,,,,,,0,1,1,1,0,61,61,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.962127,None,1142.962127,None,1142.962127,None,8,0.3622956,1142.962127,None,,,,,,,,,,,,,,,,,,,,,,,75,A,A,A,2022_Jun_07_1135,face_flanker_v1,2021.2.3,240.5633044
