whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1_4.started,instruct_surprise1_4.stopped,instruct_surp1_key_resp_4.keys,instruct_surp1_key_resp_4.rt,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus12.started,stimulus12.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-221-005-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,14,14,21,,,,,,,,,,,,,,,,,,,,,,,,,,,3.973947895791583,,,,,,,,,,,0,,,,,,,,,,,,,,,418.03298130072653,418.03298130072653,418.03298130072653,418.38489780016243,418.17737470008433,418.37868620082736,418.03298130072653,418.03298130072653,['8'],[0.3533603996038437],418.03298130072653,418.03298130072653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-200-099-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6623246492985975,,,,,,,,,,,1,,,,,,,,,,,,,,,422.1155163003132,422.1155163003132,422.1155163003132,422.4694458004087,422.26731410063803,422.47537850029767,422.1155163003132,422.1155163003132,['8'],[0.42981609981507063],422.1155163003132,422.1155163003132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-210-057-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,16,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55811623246493,,,,,,,,,,,1,,,,,,,,,,,,,,,425.8877488002181,425.8877488002181,425.8877488002181,426.2385947005823,426.0341321006417,426.2385947005823,425.8877488002181,425.8877488002181,['8'],[0.49638540018349886],425.8877488002181,425.8877488002181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-216-114-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,17,17,28,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7985971943887775,,,,,,,,,,,1,,,,,,,,,,,,,,,429.54614760074764,429.54614760074764,429.54614760074764,429.899892100133,429.69592530000955,429.899892100133,429.54614760074764,429.54614760074764,['8'],[0.48296499997377396],429.54614760074764,429.54614760074764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-245-178-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,18,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9749498997995993,,,,,,,,,,,1,,,,,,,,,,,,,,,433.44224920030683,433.44224920030683,433.44224920030683,433.7968888999894,433.58606970030814,433.7904940005392,433.44224920030683,433.44224920030683,['8'],[0.42401459999382496],433.44224920030683,433.44224920030683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-231-099-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,19,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9749498997995993,,,,,,,,,,,1,,,,,,,,,,,,,,,437.5258510001004,437.5258510001004,437.5258510001004,437.87991650030017,437.6699017006904,437.8736666003242,437.5258510001004,437.5258510001004,['1'],[0.47710040025413036],437.5258510001004,437.5258510001004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-015-004-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,20,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,3.723446893787575,,,,,,,,,,,1,,,,,,,,,,,,,,,441.6041587004438,441.6041587004438,441.6041587004438,441.9577909000218,441.75136029999703,441.9577909000218,441.6041587004438,441.6041587004438,['1'],[0.4931027004495263],441.6041587004438,441.6041587004438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-232-187-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,21,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,3.564128256513026,,,,,,,,,,,1,,,,,,,,,,,,,,,445.4250356005505,445.4250356005505,445.4250356005505,445.7772191008553,445.5775805003941,445.7824781006202,445.4250356005505,445.4250356005505,['8'],[0.37636019941419363],445.4250356005505,445.4250356005505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-026-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,22,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.870741482965932,,,,,,,,,,,1,,,,,,,,,,,,,,,449.0907605001703,449.0907605001703,449.0907605001703,449.44211630057544,449.2390831001103,449.44211630057544,449.0907605001703,449.0907605001703,['1'],[0.4770382000133395],449.0907605001703,449.0907605001703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-028-023-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,23,23,27,,,,,,,,,,,,,,,,,,,,,,,,,,,3.726452905811623,,,,,,,,,,,0,,,,,,,,,,,,,,,453.0680772000924,453.0680772000924,453.0680772000924,453.42098750080913,453.2162461001426,453.42098750080913,453.0680772000924,453.0680772000924,['8'],[0.4701709998771548],453.0680772000924,453.0680772000924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-249-132-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,24,24,31,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6382765531062122,,,,,,,,,,,1,,,,,,,,,,,,,,,456.89585740026087,456.89585740026087,456.89585740026087,457.24742070026696,457.0489084003493,457.25266740005463,456.89585740026087,456.89585740026087,['8'],[0.46616229973733425],456.89585740026087,456.89585740026087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-223-250-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,25,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,3.928857715430862,,,,,,,,,,,1,,,,,,,,,,,,,,,460.6330280005932,460.6330280005932,460.6330280005932,460.9894601004198,460.7791672004387,460.9841577000916,460.6330280005932,460.6330280005932,['1'],[0.46978519950062037],460.6330280005932,460.6330280005932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-231-136-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,26,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,3.784569138276553,,,,,,,,,,,1,,,,,,,,,,,,,,,464.66025630012155,464.66025630012155,464.66025630012155,465.01321660075337,464.80877950042486,465.01321660075337,464.66025630012155,464.66025630012155,['8'],[0.39573349989950657],464.66025630012155,464.66025630012155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-221-091-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,27,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7144288577154305,,,,,,,,,,,0,,,,,,,,,,,,,,,468.5508949002251,468.5508949002251,468.5508949002251,468.9081379007548,468.69551650062203,468.90132600069046,468.5508949002251,468.5508949002251,['8'],[0.37217280082404613],468.5508949002251,468.5508949002251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-044-034-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,28,28,22,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5400801603206413,,,,,,,,,,,1,,,,,,,,,,,,,,,472.36321210023016,472.36321210023016,472.36321210023016,472.7161392001435,472.50548760034144,472.71098290011287,472.36321210023016,472.36321210023016,['1'],[0.4589953999966383],472.36321210023016,472.36321210023016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-687-511-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,29,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6452905811623246,,,,,,,,,,,1,,,,,,,,,,,,,,,476.0061967000365,476.0061967000365,476.0061967000365,476.35776189994067,476.15256580058485,476.35776189994067,476.0061967000365,476.0061967000365,['1'],[0.4105326998978853],476.0061967000365,476.0061967000365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-315-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,30,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9879759519038074,,,,,,,,,,,1,,,,,,,,,,,,,,,479.7573566008359,479.7573566008359,479.7573566008359,480.11239730007946,479.9064454007894,480.11239730007946,479.7573566008359,479.7573566008359,['1'],[0.3814225001260638],479.7573566008359,479.7573566008359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-649-016-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,1,1,3,0,31,31,16,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7034068136272547,,,,,,,,,,,1,,,,,,,,,,,,,,,483.8474515005946,483.8474515005946,483.8474515005946,484.20263050030917,483.99414790049195,484.1964377006516,483.8474515005946,483.8474515005946,['8'],[0.37748099956661463],483.8474515005946,483.8474515005946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,487.554811000824,None,8,0.006304100155830383,497.5505103999749,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-012-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,501.4007831001654,None,3.8136272545090177,,,,,,,,,,,1,,,,,,,,,497.5741711007431,None,8,3.8005318995565176,497.5741711007431,None,503.5305631002411,None,503.5305631002411,503.8868270004168,503.67853100039065,503.88152060005814,503.5305631002411,None,['1'],[0.6255347998812795],503.5305631002411,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_2.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-211-054-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,1,0,1,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,3.504008016032064,,,,,,,,,,,1,,,,,,,,,,,,,,,507.4556493004784,507.4556493004784,507.4556493004784,507.8061308003962,507.6021834006533,507.8061308003962,507.4556493004784,507.4556493004784,['1'],[0.47154409997165203],507.4556493004784,507.4556493004784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-248-129-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,1,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8887775551102206,,,,,,,,,,,1,,,,,,,,,,,,,,,511.05768580082804,511.05768580082804,511.05768580082804,511.4133232003078,511.19813000038266,511.39989180024713,511.05768580082804,511.05768580082804,None,,511.05768580082804,511.05768580082804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-043-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,1,0,3,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7805611222444893,,,,,,,,,,,1,,,,,,,,,,,,,,,515.0555088007823,515.0555088007823,515.0555088007823,515.4103135000914,515.1976300999522,515.4034742005169,515.0555088007823,515.0555088007823,['8'],[0.45978409983217716],515.0555088007823,515.0555088007823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-031-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,1,0,4,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5450901803607215,,,,,,,,,,,1,,,,,,,,,,,,,,,518.9416923001409,518.9416923001409,518.9416923001409,519.2992692003027,519.0878498004749,519.2930604005232,518.9416923001409,518.9416923001409,None,,518.9416923001409,518.9416923001409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_2.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-201-060-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,1,0,5,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7675350701402803,,,,,,,,,,,1,,,,,,,,,,,,,,,522.5842363005504,522.5842363005504,522.5842363005504,522.941238200292,522.7308122999966,522.9349208008498,522.5842363005504,522.5842363005504,None,,522.5842363005504,522.5842363005504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-208-068-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,1,0,6,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,3.969939879759519,,,,,,,,,,,1,,,,,,,,,,,,,,,526.4540278008208,526.4540278008208,526.4540278008208,526.8117328006774,526.598081400618,526.8054364006966,526.4540278008208,526.4540278008208,['8'],[0.3667406998574734],526.4540278008208,526.4540278008208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-014-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898797595190381,,,,,,,,,,,1,,,,,,,,,,,,,,,530.5224353000522,530.5224353000522,530.5224353000522,530.8727994002402,530.6676945006475,530.8727994002402,530.5224353000522,530.5224353000522,None,,530.5224353000522,530.5224353000522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
a_halfV_trialTable_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-325-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,1,0,8,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9669338677354706,,,,,,,,,,,1,,,,,,,,,,,,,,,534.5219633001834,534.5219633001834,534.5219633001834,534.8735764008015,534.6675628004596,534.8683925000951,534.5219633001834,534.5219633001834,['8'],[0.5271816998720169],534.5219633001834,534.5219633001834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,A,B,2022_Jun_08_1532,face_flanker_v1,2021.2.3,241.61300563152167,
