whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus12.started,stimulus12.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-684-008-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.822645291,,,,,,,,,,,0,,,,,,,,,,,,,,,669.5495402,669.5495402,669.5495402,669.9053842,669.695985,669.8987212,669.5495402,669.5495402,['1'],[0.39049690030515194],669.5495402,669.5495402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-310-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,11,11,27,,,,,,,,,,,,,,,,,,,,,,,,,,,3.661322645,,,,,,,,,,,0,,,,,,,,,,,,,,,673.4727394,673.4727394,673.4727394,673.8241403,673.6206063,673.8241403,673.4727394,673.4727394,['8'],[0.44245600048452616],673.4727394,673.4727394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-644-306-1-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.554108216,,,,,,,,,,,1,,,,,,,,,,,,,,,677.2373546,677.2373546,677.2373546,677.590929,677.3866935,677.590929,677.2373546,677.2373546,['1'],[0.4698165999725461],677.2373546,677.2373546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-240-206-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,13,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,3.887775551,,,,,,,,,,,1,,,,,,,,,,,,,,,680.8875861,680.8875861,680.8875861,681.2402181,681.0326508,681.2351455,680.8875861,680.8875861,['1'],[0.5347223998978734],680.8875861,680.8875861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-207-108-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,14,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,3.557114228,,,,,,,,,,,1,,,,,,,,,,,,,,,684.8702679,684.8702679,684.8702679,685.2268427,685.0184972,685.2207694,684.8702679,684.8702679,['8'],[0.5066396007314324],684.8702679,684.8702679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-051-035-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,15,15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,3.744488978,,,,,,,,,,,1,,,,,,,,,,,,,,,688.5288792,688.5288792,688.5288792,688.8816844,688.6735315,688.8754725,688.5288792,688.5288792,['1'],[0.4865287998691201],688.5288792,688.5288792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-227-191-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,16,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,3.980961924,,,,,,,,,,,1,,,,,,,,,,,,,,,692.3731195,692.3731195,692.3731195,692.7243992,692.5245252,692.729736,692.3731195,692.3731195,['1'],[0.4677859004586935],692.3731195,692.3731195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-017-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,17,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54008016,,,,,,,,,,,1,,,,,,,,,,,,,,,696.4573968,696.4573968,696.4573968,696.8103113,696.6074238,696.8103113,696.4573968,696.4573968,['8'],[0.4905348001047969],696.4573968,696.4573968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-303-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,18,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,3.829659319,,,,,,,,,,,1,,,,,,,,,,,,,,,700.094422,700.094422,700.094422,700.4456849,700.2406065,700.4456849,700.094422,700.094422,['1'],[0.43610680010169744],700.094422,700.094422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-218-207-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,3.812625251,,,,,,,,,,,1,,,,,,,,,,,,,,,704.0267442,704.0267442,704.0267442,704.3796689,704.1729328,704.3796689,704.0267442,704.0267442,['1'],[0.4613345991820097],704.0267442,704.0267442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-021-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,20,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,3.838677355,,,,,,,,,,,1,,,,,,,,,,,,,,,707.9365595,707.9365595,707.9365595,708.2900061,708.0822228,708.2839143,707.9365595,707.9365595,['8'],[0.4255993003025651],707.9365595,707.9365595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-037-025-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,21,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,,3.671342685,,,,,,,,,,,1,,,,,,,,,,,,,,,711.8772761,711.8772761,711.8772761,712.2330097,712.0275638,712.2330097,711.8772761,711.8772761,['1'],[0.49875499960035086],711.8772761,711.8772761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-019-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,22,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,3.517034068,,,,,,,,,,,1,,,,,,,,,,,,,,,715.6455948,715.6455948,715.6455948,716.0016256,715.7894254,715.9964906,715.6455948,715.6455948,['8'],[0.4994590003043413],715.6455948,715.6455948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-037-022-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,23,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.857715431,,,,,,,,,,,0,,,,,,,,,,,,,,,719.2655947,719.2655947,719.2655947,719.6202058,719.416002,719.6202058,719.2655947,719.2655947,"['1', '8']","[0.3534546997398138, 0.4844987001270056]",719.2655947,719.2655947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-339-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,24,24,23,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97995992,,,,,,,,,,,1,,,,,,,,,,,,,,,723.2277366,723.2277366,723.2277366,723.5791427,723.3714021,723.5729873,723.2277366,723.2277366,['8'],[0.42424580082297325],723.2277366,723.2277366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-669-111-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,25,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95490982,,,,,,,,,,,1,,,,,,,,,,,,,,,727.3109262,727.3109262,727.3109262,727.6665707,727.4547799,727.6613975,727.3109262,727.3109262,['8'],[0.4941739998757839],727.3109262,727.3109262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-719-221-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,3.645290581,,,,,,,,,,,1,,,,,,,,,,,,,,,731.3719798,731.3719798,731.3719798,731.7273147,731.5193315,731.7211526,731.3719798,731.3719798,['1'],[0.44108529947698116],731.3719798,731.3719798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-039-018-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,27,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.534068136,,,,,,,,,,,1,,,,,,,,,,,,,,,735.1119776,735.1119776,735.1119776,735.4678744,735.2600891,735.4627025,735.1119776,735.1119776,['1'],[0.5388992996886373],735.1119776,735.1119776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-253-119-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,28,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71743487,,,,,,,,,,,1,,,,,,,,,,,,,,,738.7515531,738.7515531,738.7515531,739.1029949,738.9041719,739.1077454,738.7515531,738.7515531,['8'],[0.5362665997818112],738.7515531,738.7515531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-209-072-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,29,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.718436874,,,,,,,,,,,1,,,,,,,,,,,,,,,742.5741854,742.5741854,742.5741854,742.9276454,742.720251,742.9222235,742.5741854,742.5741854,['8'],[0.43180060014128685],742.5741854,742.5741854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-214-168-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,30,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,,3.864729459,,,,,,,,,,,0,,,,,,,,,,,,,,,746.3857376,746.3857376,746.3857376,746.7387221,746.5336347,746.7387221,746.3857376,746.3857376,"['8', '1']","[0.3840889995917678, 0.5150720002129674]",746.3857376,746.3857376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-022-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,2,2,4,0,31,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.735470942,,,,,,,,,,,1,,,,,,,,,,,,,,,750.3504439,750.3504439,750.3504439,750.7026126,750.4960737,750.6974111,750.3504439,750.3504439,['1'],[0.4463345995172858],750.3504439,750.3504439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,754.0905849,None,8,2.299283,764.0864987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-006-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,3,3,1,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,767.9688954,None,3.71743487,,,,,,,,,,,1,,,,,,,,,766.3985636,None,8,1.544425299,766.3985636,None,770.0974422,None,770.0974422,770.4498675,770.2394011,770.4449919,770.0974422,None,"['8', '1']","[0.5793004995211959, 0.6109027992933989]",770.0974422,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-247-278-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,3,3,1,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,3.740480962,,,,,,,,,,,1,,,,,,,,,,,,,,,773.9080714,773.9080714,773.9080714,774.2644234,774.0559233,774.2580948,773.9080714,773.9080714,['1'],[0.43772010039538145],773.9080714,773.9080714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-227-103-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,3,3,1,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74248497,,,,,,,,,,,1,,,,,,,,,,,,,,,777.7394128,777.7394128,777.7394128,778.0964873,777.8872878,778.0904339,777.7394128,777.7394128,['1'],[0.48691709991544485],777.7394128,777.7394128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-222-240-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,3,3,1,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,3.570140281,,,,,,,,,,,1,,,,,,,,,,,,,,,781.5756806,781.5756806,781.5756806,781.9311751,781.7249375,781.9311751,781.5756806,781.5756806,['8'],[0.425386399962008],781.5756806,781.5756806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-248-129-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,3,3,1,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.751503006,,,,,,,,,,,1,,,,,,,,,,,,,,,785.2459746,785.2459746,785.2459746,785.5999425,785.3977538,785.5999425,785.2459746,785.2459746,['1'],[0.4908634005114436],785.2459746,785.2459746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-325-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,3,3,1,0,5,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,3.632264529,,,,,,,,,,,1,,,,,,,,,,,,,,,789.1004414,789.1004414,789.1004414,789.452945,789.2518475,789.4584925,789.1004414,789.1004414,['8'],[0.515366300009191],789.1004414,789.1004414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
a_halfV_trialTable_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-232-199-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,3,3,1,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70741483,,,,,,,,,,,1,,,,,,,,,,,,,,,792.829687,792.829687,792.829687,793.1839597,792.9823324,793.1839597,792.829687,792.829687,['8'],[0.4340806994587183],792.829687,792.829687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,A,B,2022_Jun_15_1226,face_flanker_v1,2021.2.3,239.4790876
