whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,error_commKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,errorComm_block_loop.thisRepN,errorComm_block_loop.thisTrialN,errorComm_block_loop.thisN,errorComm_block_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,instruct_surprise1_4.started,instruct_surprise1_4.stopped,instruct_surp1_key_resp_4.keys,instruct_surp1_key_resp_4.rt,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus_2.started,stimulus_2.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,instruct_surprise1_3.started,instruct_surprise1_3.stopped,instruct_surp1_key_resp_3.keys,instruct_surp1_key_resp_3.rt,instructMainTask_text_3.started,instructMainTask_text_3.stopped,instructMainTask_keyResp_3.keys,instructMainTask_keyResp_3.rt,instructMainTask_keyResp_3.started,instructMainTask_keyResp_3.stopped,stimulus_3.started,stimulus_3.stopped,instructsurpA1_right_3.started,instructsurpA1_right_3.stopped,instructsurpA2_left_3.started,instructsurpA2_left_3.stopped,friendly_key_resp_2.keys,friendly_key_resp_2.rt,friendly_key_resp_2.started,friendly_key_resp_2.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IF-741-040-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8627254509018034,,,,,,,,,,0,,,,,,,,,,,,,,,,377.43634120000934,377.43634120000934,377.43634120000934,377.64800270000705,377.43634120000934,377.64800270000705,377.43634120000934,377.43634120000934,['8'],[0.9723191000084626],377.43634120000934,377.43634120000934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BM-245-164-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.600200400801603,,,,,,,,,,0,,,,,,,,,,,,,,,,379.4208667000057,379.4208667000057,379.4208667000057,379.63343420000456,379.4208667000057,379.63343420000456,379.4208667000057,379.4208667000057,None,,379.4208667000057,379.4208667000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-246-184-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.600200400801603,,,,,,,,,,0,,,,,,,,,,,,,,,,381.159398600008,381.159398600008,381.159398600008,381.3677771000075,381.159398600008,381.3677771000075,381.159398600008,381.159398600008,['8'],[0.8166882999939844],381.159398600008,381.159398600008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MF-317-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,5,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6673346693386772,,,,,,,,,,0,,,,,,,,,,,,,,,,382.8975022000086,382.8975022000086,382.8975022000086,383.1023739000084,382.8975022000086,383.1023739000084,382.8975022000086,382.8975022000086,['1'],[0.7111832999944454],382.8975022000086,382.8975022000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IF-714-008-1-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,6,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6683366733466933,,,,,,,,,,0,,,,,,,,,,,,,,,,384.6992804000038,384.6992804000038,384.6992804000038,384.9053655000025,384.6992804000038,384.9053655000025,384.6992804000038,384.6992804000038,['8'],[0.7649080999981379],384.6992804000038,384.6992804000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-227-137-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,7,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7535070140280562,,,,,,,,,,0,,,,,,,,,,,,,,,,386.4957609999983,386.4957609999983,386.4957609999983,386.7069279999996,386.4957609999983,386.7069279999996,386.4957609999983,386.4957609999983,['8'],[0.8404420000006212],386.4957609999983,386.4957609999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-654-417-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6202404809619237,,,,,,,,,,0,,,,,,,,,,,,,,,,388.39186920000066,388.39186920000066,388.39186920000066,388.5917504999961,388.39186920000066,388.5917504999961,388.39186920000066,388.39186920000066,['1'],[0.7206771000055596],388.39186920000066,388.39186920000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-039-031-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,9,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5801603206412826,,,,,,,,,,0,,,,,,,,,,,,,,,,390.1578310000041,390.1578310000041,390.1578310000041,390.36060110000835,390.1578310000041,390.36060110000835,390.1578310000041,390.1578310000041,['8'],[0.7938630999997258],390.1578310000041,390.1578310000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BM-010-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5531062124248496,,,,,,,,,,0,,,,,,,,,,,,,,,,391.8834344000061,391.8834344000061,391.8834344000061,392.0952704000083,391.8834344000061,392.0952704000083,391.8834344000061,391.8834344000061,['1'],[0.5409610999922734],391.8834344000061,391.8834344000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-034-031-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,11,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9318637274549098,,,,,,,,,,0,,,,,,,,,,,,,,,,393.56838779999816,393.56838779999816,393.56838779999816,393.7797389000043,393.56838779999816,393.7797389000043,393.56838779999816,393.56838779999816,['8'],[0.5199569999967935],393.56838779999816,393.56838779999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LF-222-147-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5731462925851705,,,,,,,,,,0,,,,,,,,,,,,,,,,395.64706730000034,395.64706730000034,395.64706730000034,395.84963160000916,395.64706730000034,395.84963160000916,395.64706730000034,395.64706730000034,['8'],[0.6665285999915795],395.64706730000034,395.64706730000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-662-171-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7665330661322647,,,,,,,,,,0,,,,,,,,,,,,,,,,397.3614804000099,397.3614804000099,397.3614804000099,397.5675986999995,397.3614804000099,397.5675986999995,397.3614804000099,397.3614804000099,['1'],[0.5341751999949338],397.3614804000099,397.3614804000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-006-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,14,14,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8617234468937875,,,,,,,,,,0,,,,,,,,,,,,,,,,399.2597231999971,399.2597231999971,399.2597231999971,399.46989510000276,399.2597231999971,399.46989510000276,399.2597231999971,399.2597231999971,['8'],[0.3646246999996947],399.2597231999971,399.2597231999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-035-024-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,15,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9218436873747493,,,,,,,,,,0,,,,,,,,,,,,,,,,401.26302929999656,401.26302929999656,401.26302929999656,401.47081009999965,401.26302929999656,401.47081009999965,401.26302929999656,401.26302929999656,['8'],[0.5060747999959858],401.26302929999656,401.26302929999656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AF-234-208-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,16,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7044088176352705,,,,,,,,,,0,,,,,,,,,,,,,,,,403.3045792000048,403.3045792000048,403.3045792000048,403.50675810000394,403.3045792000048,403.50675810000394,403.3045792000048,403.3045792000048,['8'],[0.49559609999414533],403.3045792000048,403.3045792000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-LF-224-176-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,17,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8587174348697395,,,,,,,,,,0,,,,,,,,,,,,,,,,405.1440975000005,405.1440975000005,405.1440975000005,405.3591937000019,405.1440975000005,405.3591937000019,405.1440975000005,405.1440975000005,['8'],[0.4001263999962248],405.1440975000005,405.1440975000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-740-273-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,18,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7865731462925851,,,,,,,,,,0,,,,,,,,,,,,,,,,407.16936640000495,407.16936640000495,407.16936640000495,407.37750870001037,407.16936640000495,407.37750870001037,407.16936640000495,407.16936640000495,['1'],[0.5196493999974336],407.16936640000495,407.16936640000495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IF-660-464-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,19,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6583166332665331,,,,,,,,,,0,,,,,,,,,,,,,,,,409.1100514999998,409.1100514999998,409.1100514999998,409.3123481000075,409.1100514999998,409.3123481000075,409.1100514999998,409.1100514999998,['1'],[0.721592599991709],409.1100514999998,409.1100514999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LM-247-095-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,20,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7575150300601203,,,,,,,,,,0,,,,,,,,,,,,,,,,410.90321859999676,410.90321859999676,410.90321859999676,411.11469970000326,410.90321859999676,411.11469970000326,410.90321859999676,410.90321859999676,['1'],[0.6246248999959789],410.90321859999676,410.90321859999676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-247-165-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,21,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7014028056112225,,,,,,,,,,0,,,,,,,,,,,,,,,,412.79270330000145,412.79270330000145,412.79270330000145,412.99945540000044,412.79270330000145,412.99945540000044,412.79270330000145,412.79270330000145,['1'],[0.4634393000014825],412.79270330000145,412.79270330000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MF-320-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,22,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7955911823647293,,,,,,,,,,0,,,,,,,,,,,,,,,,414.6284516000014,414.6284516000014,414.6284516000014,414.8341156999959,414.6284516000014,414.8341156999959,414.6284516000014,414.6284516000014,['1'],[0.628229599999031],414.6284516000014,414.6284516000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-231-136-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,23,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.877755511022044,,,,,,,,,,0,,,,,,,,,,,,,,,,416.5594994999992,416.5594994999992,416.5594994999992,416.77050939999754,416.5594994999992,416.77050939999754,416.5594994999992,416.5594994999992,['1'],[0.5050510000000941],416.5594994999992,416.5594994999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-235-241-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,24,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9639278557114228,,,,,,,,,,0,,,,,,,,,,,,,,,,418.5729049000074,418.5729049000074,418.5729049000074,418.7720498999988,418.5729049000074,418.7720498999988,418.5729049000074,418.5729049000074,['1'],[0.5555549999990035],418.5729049000074,418.5729049000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-001-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6503006012024048,,,,,,,,,,0,,,,,,,,,,,,,,,,420.6927352000057,420.6927352000057,420.6927352000057,420.9077202000044,420.6927352000057,420.9077202000044,420.6927352000057,420.6927352000057,['8'],[0.6293004999897676],420.6927352000057,420.6927352000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LF-240-199-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,26,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6442885771543085,,,,,,,,,,0,,,,,,,,,,,,,,,,422.4649577000091,422.4649577000091,422.4649577000091,422.67604330000177,422.4649577000091,422.67604330000177,422.4649577000091,422.4649577000091,['1'],[0.5187658999930136],422.4649577000091,422.4649577000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BM-205-001-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,27,27,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.780561122244489,,,,,,,,,,0,,,,,,,,,,,,,,,,424.2334969000076,424.2334969000076,424.2334969000076,424.4446151000011,424.2334969000076,424.4446151000011,424.2334969000076,424.2334969000076,['1'],[0.4945181999937631],424.2334969000076,424.2334969000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,A,B,B,2022-05-31_17h48.59.659,face_flanker_v1,2022.1.3,59.67110480788336,
