whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-018-002-N.jpg,"[0.03, 0.03]",2,0,2,0,0,2,2,2,,,,,,,,,,,1.7585170340681362,358.83227425499354,358.83227425499354,358.83227425499354,359.0382751169964,358.83227425499354,359.0382751169964,None,358.83227425499354,358.83227425499354,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IF-677-452-1-N.jpg,"[0.03, 0.03]",2,0,2,0,0,3,3,13,,,,,,,,,,,1.6372745490981964,360.7916593019909,360.7916593019909,360.7916593019909,361.00498481001705,360.7916593019909,361.00498481001705,None,360.7916593019909,360.7916593019909,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AF-253-130-N.jpg,"[0.03, 0.03]",2,0,2,0,0,4,4,1,,,,,,,,,,,1.970941883767535,362.6204876959964,362.6204876959964,362.6204876959964,362.8206218609994,362.6204876959964,362.8206218609994,None,362.6204876959964,362.6204876959964,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AM-211-052-N.jpg,"[0.03, 0.03]",2,0,2,0,0,5,5,4,,,,,,,,,,,1.8637274549098197,364.8205760680139,364.8205760680139,364.8205760680139,365.0205801319971,364.8205760680139,365.0205801319971,None,364.8205760680139,364.8205760680139,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-726-248-N.jpg,"[0.03, 0.03]",2,0,2,0,0,6,6,18,,,,,,,,,,,1.6703406813627255,366.8887315460015,366.8887315460015,366.8887315460015,367.1032537400024,366.8887315460015,367.1032537400024,None,366.8887315460015,366.8887315460015,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-728-041-N.jpg,"[0.03, 0.03]",2,0,2,0,0,7,7,9,,,,,,,,,,,1.9859719438877754,368.7523845949909,368.7523845949909,368.7523845949909,368.9534712659952,368.7523845949909,368.9534712659952,None,368.7523845949909,368.7523845949909,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-029-002-N.jpg,"[0.03, 0.03]",2,0,2,0,0,8,8,6,,,,,,,,,,,1.7424849699398797,370.95044041701476,370.95044041701476,370.95044041701476,371.1522157849977,370.95044041701476,371.1522157849977,None,370.95044041701476,370.95044041701476,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-667-369-N.jpg,"[0.03, 0.03]",2,0,2,0,0,9,9,5,,,,,,,,,,,1.6793587174348696,372.91783798101824,372.91783798101824,372.91783798101824,373.1181804109947,372.91783798101824,373.1181804109947,None,372.91783798101824,372.91783798101824,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-218-074-N.jpg,"[0.03, 0.03]",2,0,2,0,0,10,10,12,,,,,,,,,,,1.9248496993987976,374.7927263409947,374.7927263409947,374.7927263409947,375.0013428509992,374.7927263409947,375.0013428509992,None,374.7927263409947,374.7927263409947,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-006-002-N.jpg,"[0.03, 0.03]",2,0,2,0,0,11,11,3,,,,,,,,,,,1.9659318637274548,376.9190353570157,376.9190353570157,376.9190353570157,377.133697843994,376.9190353570157,377.133697843994,None,376.9190353570157,376.9190353570157,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-254-152-N.jpg,"[0.03, 0.03]",2,0,2,0,0,12,12,0,,,,,,,,,,,1.9358717434869739,379.07676909299335,379.07676909299335,379.07676909299335,379.2841310290096,379.07676909299335,379.2841310290096,None,379.07676909299335,379.07676909299335,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-238-023-N.jpg,"[0.03, 0.03]",2,0,2,0,0,13,13,16,,,,,,,,,,,1.6402805611222446,381.2236518849968,381.2236518849968,381.2236518849968,381.4326573360013,381.2236518849968,381.4326573360013,None,381.2236518849968,381.2236518849968,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-001-014-N.jpg,"[0.03, 0.03]",2,0,2,0,0,14,14,10,,,,,,,,,,,1.6723446893787575,383.06120453201584,383.06120453201584,383.06120453201584,383.2656150140101,383.06120453201584,383.2656150140101,None,383.06120453201584,383.06120453201584,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-032-024-N.jpg,"[0.03, 0.03]",2,0,2,0,0,15,15,11,,,,,,,,,,,1.655310621242485,384.93693411399727,384.93693411399727,384.93693411399727,385.1489182570076,384.93693411399727,385.1489182570076,None,384.93693411399727,384.93693411399727,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-012-001-N.jpg,"[0.03, 0.03]",2,0,2,0,0,16,16,19,,,,,,,,,,,1.6062124248496994,386.7991737840057,386.7991737840057,386.7991737840057,387.01459947400144,386.7991737840057,387.01459947400144,None,386.7991737840057,386.7991737840057,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AM-240-191-N.jpg,"[0.03, 0.03]",2,0,2,0,0,17,17,15,,,,,,,,,,,1.716432865731463,388.5856367450033,388.5856367450033,388.5856367450033,388.7988811219984,388.5856367450033,388.7988811219984,None,388.5856367450033,388.5856367450033,0,,,,,,,,,001,A,A,2022_May_19_1059,face_flanker_v1,2021.2.3,59.70088626720431,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9318637274549098,,,,,,,,,,,,,,,,,,,,,,,,,,
