whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,error_commKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,errorComm_block_loop.thisRepN,errorComm_block_loop.thisTrialN,errorComm_block_loop.thisN,errorComm_block_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus_2.started,stimulus_2.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,instruct_surprise1_3.started,instruct_surprise1_3.stopped,instruct_surp1_key_resp_3.keys,instruct_surp1_key_resp_3.rt,instructMainTask_text_3.started,instructMainTask_text_3.stopped,instructMainTask_keyResp_3.keys,instructMainTask_keyResp_3.rt,instructMainTask_keyResp_3.started,instructMainTask_keyResp_3.stopped,stimulus_3.started,stimulus_3.stopped,instructsurpA1_right_3.started,instructsurpA1_right_3.stopped,instructsurpA2_left_3.started,instructsurpA2_left_3.stopped,friendly_key_resp_2.keys,friendly_key_resp_2.rt,friendly_key_resp_2.started,friendly_key_resp_2.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MM-321-021-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,1,1,2,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7304609218436875,,,,,,,,,,,1,,,,,,,,,,,,,,,314.77352830000746,314.77352830000746,314.77352830000746,314.98235980000754,314.77352830000746,314.98235980000754,314.77352830000746,314.77352830000746,['8'],[0.4800863999989815],314.77352830000746,314.77352830000746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LF-203-066-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,1,1,2,0,26,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7304609218436875,,,,,,,,,,,1,,,,,,,,,,,,,,,316.62911440001335,316.62911440001335,316.62911440001335,316.83425590000115,316.62911440001335,316.83425590000115,316.62911440001335,316.62911440001335,['8'],[0.38404379998974036],316.62911440001335,316.62911440001335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-606-008-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,1,1,2,0,27,27,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8296593186372745,,,,,,,,,,,1,,,,,,,,,,,,,,,318.4798307000019,318.4798307000019,318.4798307000019,318.6859933000087,318.4798307000019,318.6859933000087,318.4798307000019,318.4798307000019,['1'],[0.5176732999971136],318.4798307000019,318.4798307000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-029-031-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,1,1,2,0,28,28,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.533066132264529,,,,,,,,,,,1,,,,,,,,,,,,,,,320.42995760000485,320.42995760000485,320.42995760000485,320.63791260001017,320.42995760000485,320.63791260001017,320.42995760000485,320.42995760000485,['1'],[0.47085869999136776],320.42995760000485,320.42995760000485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-235-147-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,1,1,2,0,29,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6743486973947894,,,,,,,,,,,1,,,,,,,,,,,,,,,322.08341830001154,322.08341830001154,322.08341830001154,322.28950270000496,322.08341830001154,322.28950270000496,322.08341830001154,322.08341830001154,['1'],[0.43415029998868704],322.08341830001154,322.08341830001154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AF-210-050-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,1,1,2,0,30,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.779559118236473,,,,,,,,,,,1,,,,,,,,,,,,,,,323.8599061000132,323.8599061000132,323.8599061000132,324.0748223000119,323.8599061000132,324.0748223000119,323.8599061000132,323.8599061000132,['1'],[0.6249309999984689],323.8599061000132,323.8599061000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BM-215-155-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,1,1,2,0,31,31,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6713426853707416,,,,,,,,,,,1,,,,,,,,,,,,,,,325.77135590001126,325.77135590001126,325.77135590001126,325.9767153000139,325.77135590001126,325.9767153000139,325.77135590001126,325.77135590001126,['8'],[0.4897760999883758],325.77135590001126,325.77135590001126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,327.44398380001076,None,8,0.8405545999994501,337.4203685000102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-604-014-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.2463376000087,None,1.87374749498998,,,,,,,,,,,1,,,,,,,,,338.28824440001335,None,8,70.9329080000025,338.28824440001335,None,411.40138560000923,None,411.40138560000923,411.61200590000954,411.40138560000923,411.61200590000954,411.40138560000923,None,['1'],[0.3959663999994518],411.40138560000923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IF-744-114-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7505010020040082,,,,,,,,,,,1,,,,,,,,,,,,,,,413.39858790001017,413.39858790001017,413.39858790001017,413.59741540001414,413.39858790001017,413.59741540001414,413.39858790001017,413.39858790001017,['8'],[0.3831668999919202],413.39858790001017,413.39858790001017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AF-254-167-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6152304609218435,,,,,,,,,,,1,,,,,,,,,,,,,,,415.24539610001375,415.24539610001375,415.24539610001375,415.449282600006,415.24539610001375,415.449282600006,415.24539610001375,415.24539610001375,['1'],[0.4086234999995213],415.24539610001375,415.24539610001375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-LM-201-057-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,3,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6703406813627255,,,,,,,,,,,1,,,,,,,,,,,,,,,416.9831327000138,416.9831327000138,416.9831327000138,417.18427630000224,416.9831327000138,417.18427630000224,416.9831327000138,416.9831327000138,['1'],[0.3825771999981953],416.9831327000138,416.9831327000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AF-229-160-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8046092184368738,,,,,,,,,,,1,,,,,,,,,,,,,,,418.7718193000037,418.7718193000037,418.7718193000037,418.9862257000059,418.7718193000037,418.9862257000059,418.7718193000037,418.7718193000037,['8'],[0.3853180999867618],418.7718193000037,418.7718193000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-209-052-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7074148296593188,,,,,,,,,,,1,,,,,,,,,,,,,,,420.69644960000005,420.69644960000005,420.69644960000005,420.90460440001334,420.69644960000005,420.90460440001334,420.69644960000005,420.69644960000005,['1'],[0.3801317999896128],420.69644960000005,420.69644960000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-023-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8476953907815632,,,,,,,,,,,0,,,,,,,,,,,,,,,422.52166850000503,422.52166850000503,422.52166850000503,422.7232854000031,422.52166850000503,422.7232854000031,422.52166850000503,422.52166850000503,['1'],[0.39584510000713635],422.52166850000503,422.52166850000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-043-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7625250501002003,,,,,,,,,,,1,,,,,,,,,,,,,,,424.4880944000033,424.4880944000033,424.4880944000033,424.69173650001176,424.4880944000033,424.69173650001176,424.4880944000033,424.4880944000033,['1'],[0.5565798000025097],424.4880944000033,424.4880944000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-645-001-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586172344689379,,,,,,,,,,,1,,,,,,,,,,,,,,,426.3778105000092,426.3778105000092,426.3778105000092,426.5769987000094,426.3778105000092,426.5769987000094,426.3778105000092,426.3778105000092,['1'],[0.4429085000010673],426.3778105000092,426.3778105000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-249-163-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,9,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5801603206412826,,,,,,,,,,,1,,,,,,,,,,,,,,,428.0949302000081,428.0949302000081,428.0949302000081,428.2953283000097,428.0949302000081,428.2953283000097,428.0949302000081,428.0949302000081,['8'],[0.5345951000053901],428.0949302000081,428.0949302000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IF-626-375-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,10,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.874749498997996,,,,,,,,,,,1,,,,,,,,,,,,,,,429.81095960001403,429.81095960001403,429.81095960001403,430.01357760000974,429.81095960001403,430.01357760000974,429.81095960001403,429.81095960001403,['1'],[0.4983894000033615],429.81095960001403,429.81095960001403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MF-340-026-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7344689378757514,,,,,,,,,,,1,,,,,,,,,,,,,,,431.80651550000766,431.80651550000766,431.80651550000766,432.0156785000145,431.80651550000766,432.0156785000145,431.80651550000766,431.80651550000766,['1'],[0.45423760000267066],431.80651550000766,431.80651550000766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-685-004-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,12,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.751503006012024,,,,,,,,,,,1,,,,,,,,,,,,,,,433.65609830000903,433.65609830000903,433.65609830000903,433.8674972000008,433.65609830000903,433.8674972000008,433.65609830000903,433.65609830000903,['8'],[0.6367221999971662],433.65609830000903,433.65609830000903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LF-239-148-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,13,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5681362725450902,,,,,,,,,,,1,,,,,,,,,,,,,,,435.51965600000403,435.51965600000403,435.51965600000403,435.7193837000086,435.51965600000403,435.7193837000086,435.51965600000403,435.51965600000403,['1'],[0.5828394999989541],435.51965600000403,435.51965600000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-009-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,14,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7254509018036073,,,,,,,,,,,1,,,,,,,,,,,,,,,437.19274090000545,437.19274090000545,437.19274090000545,437.4045056000032,437.19274090000545,437.4045056000032,437.19274090000545,437.19274090000545,['8'],[0.3797706999903312],437.19274090000545,437.19274090000545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LM-228-188-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,15,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.785571142284569,,,,,,,,,,,1,,,,,,,,,,,,,,,439.02611340000294,439.02611340000294,439.02611340000294,439.2395426000003,439.02611340000294,439.2395426000003,439.02611340000294,439.02611340000294,['8'],[0.3243629999924451],439.02611340000294,439.02611340000294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LM-241-125-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,16,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6422845691382766,,,,,,,,,,,1,,,,,,,,,,,,,,,440.94751220000035,440.94751220000035,440.94751220000035,441.15810330001113,440.94751220000035,441.15810330001113,440.94751220000035,440.94751220000035,['1'],[0.48213180000311695],440.94751220000035,440.94751220000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-697-015-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,2,2,3,0,17,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5180360721442885,,,,,,,,,,,1,,,,,,,,,,,,,,,442.7023155000061,442.7023155000061,442.7023155000061,442.9099166000087,442.7023155000061,442.9099166000087,442.7023155000061,442.7023155000061,"['8', '8']","[0.4071154999983264, 0.5028247000009287]",442.7023155000061,442.7023155000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,A,A,B,2022-05-31_10h17.12.553,face_flanker_v1,2022.1.3,59.89322236240963,
