whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,first_block_loop.thisRepN,first_block_loop.thisTrialN,first_block_loop.thisN,first_block_loop.thisIndex,firstTrial_loop.thisRepN,firstTrial_loop.thisTrialN,firstTrial_loop.thisN,firstTrial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,key_resp_counterbalance1.keys,key_resp_counterbalance1.rt,key_resp_counterbalance1.started,key_resp_counterbalance1.stopped,firstT_text1.started,firstT_text1.stopped,firstT_key.keys,firstT_key.rt,firstT_key.started,firstT_key.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg_3.started,task_centerImg_3.stopped,task_fixImg_3.started,task_fixImg_3.stopped,first_task_stim_keyResp.keys,first_task_stim_keyResp.started,first_task_stim_keyResp.stopped,first_task_stim_keyResp.rt,blockFeedCat,id,date,expName,psychopyVersion,frameRate,
alt_trialTable_7.csv,img/renders/face299_45.png,img/renders/face299_-45.png,img/renders/face299_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face299_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,23,23,18,,,,,,,,,,,1.9919839679358717,,,,,,,1,,,,,,,,,,,,,,,,,,,130.95448061799834,130.95448061799834,130.95448061799834,None,130.95448061799834,None,130.95448061799834,130.95448061799834,['8'],130.95448061799834,130.95448061799834,[0.12260246500227368],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face441_-45.png,img/renders/face441_-45.png,img/renders/face441_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face441_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,24,24,13,,,,,,,,,,,1.6452905811623246,,,,,,,1,,,,,,,,,,,,,,,,,,,131.1315029489997,None,131.1315029489997,131.33177135599544,131.1315029489997,131.33177135599544,131.1315029489997,None,['1'],131.1315029489997,None,[1.1216348220041255],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face841_-45.png,img/renders/face841_-45.png,img/renders/face841_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face841_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,25,25,15,,,,,,,,,,,1.8527054108216432,,,,,,,1,,,,,,,,,,,,,,,,,,,132.30371025699424,None,132.30371025699424,132.51512489699962,132.30371025699424,132.51512489699962,132.30371025699424,None,['1'],132.30371025699424,None,[0.8546537620059098],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face612_45.png,img/renders/face612_-45.png,img/renders/face612_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face612_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,26,26,0,,,,,,,,,,,1.6743486973947894,,,,,,,1,,,,,,,,,,,,,,,,,,,133.22246752199862,None,133.22246752199862,133.43135501499637,133.22246752199862,133.43135501499637,133.22246752199862,None,['8'],133.22246752199862,None,[0.6745631099984166],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face853_-45.png,img/renders/face853_-45.png,img/renders/face853_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face853_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,27,27,17,,,,,,,,,,,1.7294589178356714,,,,,,,1,,,,,,,,,,,,,,,,,,,133.9395695179992,None,133.9395695179992,134.14813324399438,133.9395695179992,134.14813324399438,133.9395695179992,None,['1'],133.9395695179992,None,[1.4147458010047558],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face386_-45.png,img/renders/face386_-45.png,img/renders/face386_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face386_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,28,28,25,,,,,,,,,,,1.571142284569138,,,,,,,1,,,,,,,,,,,,,,,,,,,135.40396810200036,None,135.40396810200036,135.61297574499622,135.40396810200036,135.61297574499622,135.40396810200036,None,['1'],135.40396810200036,None,[1.278003171995806],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face930_-45.png,img/renders/face930_45.png,img/renders/face930_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face930_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,29,29,19,,,,,,,,,,,1.656312625250501,,,,,,,1,,,,,,,,,,,,,,,,,,,136.7411584549991,None,136.7411584549991,136.94726698899467,136.7411584549991,136.94726698899467,136.7411584549991,None,['1'],136.7411584549991,None,[1.2928659850003896],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face158_45.png,img/renders/face158_-45.png,img/renders/face158_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face158_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,30,30,31,,,,,,,,,,,1.7094188376753507,,,,,,,1,,,,,,,,,,,,,,,,,,,138.08838048199686,None,138.08838048199686,138.29668003799452,138.08838048199686,138.29668003799452,138.08838048199686,None,['8'],138.08838048199686,None,[0.9689319499957492],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face148_45.png,img/renders/face148_45.png,img/renders/face148_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face148_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,31,31,20,,,,,,,,,,,1.5551102204408818,,,,,,,1,,,,,,,,,,,,,,,,,,,139.1032797029984,None,139.1032797029984,139.31334509099543,139.1032797029984,139.31334509099543,139.1032797029984,None,['8'],139.1032797029984,None,[0.7427119650019449],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
