whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,first_block_loop.thisRepN,first_block_loop.thisTrialN,first_block_loop.thisN,first_block_loop.thisIndex,firstTrial_loop.thisRepN,firstTrial_loop.thisTrialN,firstTrial_loop.thisN,firstTrial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,key_resp_counterbalance1.keys,key_resp_counterbalance1.rt,key_resp_counterbalance1.started,key_resp_counterbalance1.stopped,firstT_text1.started,firstT_text1.stopped,firstT_key.keys,firstT_key.rt,firstT_key.started,firstT_key.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg_3.started,task_centerImg_3.stopped,task_fixImg_3.started,task_fixImg_3.stopped,first_task_stim_keyResp.keys,first_task_stim_keyResp.started,first_task_stim_keyResp.stopped,first_task_stim_keyResp.rt,blockFeedCat,fTfeed_text1_1.started,fTfeed_text1_1.stopped,fTfeed_key_1.keys,fTfeed_key_1.rt,fTfeed_key_1.started,fTfeed_key_1.stopped,id,date,expName,psychopyVersion,frameRate,
alt_trialTable_2.csv,img/renders/face386_-45.png,img/renders/face386_45.png,img/renders/face386_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face386_0.png,,,,,,,,,0,0,0,1,0,19,19,5,,,,,,,,,,,1.8587174348697395,,,,,,,1,,,,,,,,,,,,,,,,,,,93.10813997100195,93.10813997100195,93.10813997100195,93.31924020899896,93.10813997100195,93.31924020899896,93.10813997100195,93.10813997100195,None,93.10813997100195,93.10813997100195,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face504_45.png,img/renders/face504_45.png,img/renders/face504_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face504_0.png,,,,,,,,,0,0,0,1,0,20,20,18,,,,,,,,,,,1.7364729458917836,,,,,,,1,,,,,,,,,,,,,,,,,,,95.00410918499983,95.00410918499983,95.00410918499983,95.21809755100185,95.00410918499983,95.21809755100185,95.00410918499983,95.00410918499983,None,95.00410918499983,95.00410918499983,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face400_45.png,img/renders/face400_-45.png,img/renders/face400_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face400_0.png,,,,,,,,,0,0,0,1,0,21,21,14,,,,,,,,,,,1.9438877755511021,,,,,,,1,,,,,,,,,,,,,,,,,,,96.78704570099944,96.78704570099944,96.78704570099944,97.00072896599886,96.78704570099944,97.00072896599886,96.78704570099944,96.78704570099944,None,96.78704570099944,96.78704570099944,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face979_45.png,img/renders/face979_-45.png,img/renders/face979_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face979_0.png,,,,,,,,,0,0,0,1,0,22,22,9,,,,,,,,,,,1.7595190380761523,,,,,,,1,,,,,,,,,,,,,,,,,,,98.75728837600036,98.75728837600036,98.75728837600036,98.96704715600208,98.75728837600036,98.96704715600208,98.75728837600036,98.75728837600036,None,98.75728837600036,98.75728837600036,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face053_45.png,img/renders/face053_-45.png,img/renders/face053_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face053_0.png,,,,,,,,,0,0,0,1,0,23,23,4,,,,,,,,,,,1.754509018036072,,,,,,,1,,,,,,,,,,,,,,,,,,,100.55478026000128,100.55478026000128,100.55478026000128,100.76555903400003,100.55478026000128,100.76555903400003,100.55478026000128,100.55478026000128,None,100.55478026000128,100.55478026000128,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face375_45.png,img/renders/face375_-45.png,img/renders/face375_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face375_0.png,,,,,,,,,0,0,0,1,0,24,24,26,,,,,,,,,,,1.8857715430861721,,,,,,,1,,,,,,,,,,,,,,,,,,,102.36044148099973,102.36044148099973,102.36044148099973,102.56589249199897,102.36044148099973,102.56589249199897,102.36044148099973,102.36044148099973,None,102.36044148099973,102.36044148099973,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face683_-45.png,img/renders/face683_45.png,img/renders/face683_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face683_0.png,,,,,,,,,0,0,0,1,0,25,25,29,,,,,,,,,,,1.7354709418837675,,,,,,,1,,,,,,,,,,,,,,,,,,,104.28091302599933,104.28091302599933,104.28091302599933,104.48155308800051,104.28091302599933,104.48155308800051,104.28091302599933,104.28091302599933,None,104.28091302599933,104.28091302599933,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face528_45.png,img/renders/face528_45.png,img/renders/face528_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face528_0.png,,,,,,,,,0,0,0,1,0,26,26,10,,,,,,,,,,,1.6092184368737477,,,,,,,1,,,,,,,,,,,,,,,,,,,106.06528505499955,106.06528505499955,106.06528505499955,106.26528168300138,106.06528505499955,106.26528168300138,106.06528505499955,106.06528505499955,None,106.06528505499955,106.06528505499955,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face247_-45.png,img/renders/face247_-45.png,img/renders/face247_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face247_0.png,,,,,,,,,0,0,0,1,0,27,27,13,,,,,,,,,,,1.5961923847695392,,,,,,,1,,,,,,,,,,,,,,,,,,,107.70287075899978,107.70287075899978,107.70287075899978,107.91381765500046,107.70287075899978,107.91381765500046,107.70287075899978,107.70287075899978,None,107.70287075899978,107.70287075899978,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face976_45.png,img/renders/face976_45.png,img/renders/face976_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face976_0.png,,,,,,,,,0,0,0,1,0,28,28,21,,,,,,,,,,,1.8016032064128256,,,,,,,1,,,,,,,,,,,,,,,,,,,109.35356263699941,109.35356263699941,109.35356263699941,109.56165392500043,109.35356263699941,109.56165392500043,109.35356263699941,109.35356263699941,None,109.35356263699941,109.35356263699941,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face516_45.png,img/renders/face516_45.png,img/renders/face516_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face516_0.png,,,,,,,,,0,0,0,1,0,29,29,23,,,,,,,,,,,1.9078156312625252,,,,,,,1,,,,,,,,,,,,,,,,,,,111.20234036900001,111.20234036900001,111.20234036900001,111.41320653200091,111.20234036900001,111.41320653200091,111.20234036900001,111.20234036900001,None,111.20234036900001,111.20234036900001,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face028_45.png,img/renders/face028_45.png,img/renders/face028_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face028_0.png,,,,,,,,,0,0,0,1,0,30,30,1,,,,,,,,,,,1.6162324649298598,,,,,,,1,,,,,,,,,,,,,,,,,,,113.14185568900211,113.14185568900211,113.14185568900211,113.34685795300175,113.14185568900211,113.34685795300175,113.14185568900211,113.14185568900211,None,113.14185568900211,113.14185568900211,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,img/renders/face915_-45.png,img/renders/face915_-45.png,img/renders/face915_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face915_0.png,,,,,,,,,0,0,0,1,0,31,31,24,,,,,,,,,,,1.5581162324649298,,,,,,,1,,,,,,,,,,,,,,,,,,,114.80160493899893,114.80160493899893,114.80160493899893,115.01306531199953,114.80160493899893,115.01306531199953,114.80160493899893,114.80160493899893,None,114.80160493899893,114.80160493899893,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_2.csv,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,116.38838457599923,None,8,0.8558869199987384,126.37366765900151,None,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face712_-45.png,img/renders/face712_45.png,img/renders/face712_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face712_0.png,,,,,,,,,0,1,1,5,0,0,0,21,,,,,,,,,128.24217526999928,None,1.937875751503006,,,,,,,1,,,,,,,,,,,,,127.25681720600187,None,8,0.9602410219995363,127.25681720600187,None,130.28899271499904,None,130.28899271499904,130.48938570600149,130.28899271499904,130.48938570600149,130.28899271499904,None,['1'],130.28899271499904,None,[0.6393954640006996],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face639_-45.png,img/renders/face639_45.png,img/renders/face639_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face639_0.png,,,,,,,,,0,1,1,5,0,1,1,1,,,,,,,,,,,1.8987975951903806,,,,,,,1,,,,,,,,,,,,,,,,,,,130.97904518900032,None,130.97904518900032,131.18927054300002,130.97904518900032,131.18927054300002,130.97904518900032,None,None,130.97904518900032,None,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face788_45.png,img/renders/face788_45.png,img/renders/face788_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face788_0.png,,,,,,,,,0,1,1,5,0,2,2,28,,,,,,,,,,,1.5721442885771544,,,,,,,1,,,,,,,,,,,,,,,,,,,132.92500031300006,132.92500031300006,132.92500031300006,133.14023861299938,132.92500031300006,133.14023861299938,132.92500031300006,132.92500031300006,['8'],132.92500031300006,132.92500031300006,[0.3951641700004984],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face834_45.png,img/renders/face834_45.png,img/renders/face834_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face834_0.png,,,,,,,,,0,1,1,5,0,3,3,29,,,,,,,,,,,1.7555110220440882,,,,,,,1,,,,,,,,,,,,,,,,,,,133.36523488400053,None,133.36523488400053,133.57182550300058,133.36523488400053,133.57182550300058,133.36523488400053,None,None,133.36523488400053,None,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face430_45.png,img/renders/face430_-45.png,img/renders/face430_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face430_0.png,,,,,,,,,0,1,1,5,0,4,4,13,,,,,,,,,,,1.5681362725450902,,,,,,,0,,,,,,,,,,,,,,,,,,,135.1609208209993,135.1609208209993,135.1609208209993,135.37291889799963,135.1609208209993,135.37291889799963,135.1609208209993,135.1609208209993,['1'],135.1609208209993,135.1609208209993,[0.6029331509998883],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face612_45.png,img/renders/face612_-45.png,img/renders/face612_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face612_0.png,,,,,,,,,0,1,1,5,0,5,5,22,,,,,,,,,,,1.743486973947896,,,,,,,1,,,,,,,,,,,,,,,,,,,135.81506740400073,None,135.81506740400073,None,135.81506740400073,None,135.81506740400073,None,['8'],135.81506740400073,None,[0.052859146999253426],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face595_-45.png,img/renders/face595_45.png,img/renders/face595_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face595_0.png,,,,,,,,,0,1,1,5,0,6,6,4,,,,,,,,,,,1.7585170340681362,,,,,,,1,,,,,,,,,,,,,,,,,,,135.91598862200044,None,135.91598862200044,136.12278336799864,135.91598862200044,136.12278336799864,135.91598862200044,None,['1'],135.91598862200044,None,[0.7779664509980648],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face838_-45.png,img/renders/face838_45.png,img/renders/face838_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face838_0.png,,,,,,,,,0,1,1,5,0,7,7,18,,,,,,,,,,,1.690380761523046,,,,,,,0,,,,,,,,,,,,,,,,,,,136.7471537900019,None,136.7471537900019,136.9564771289988,136.7471537900019,136.9564771289988,136.7471537900019,None,['8'],136.7471537900019,None,[0.7897456309983681],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face859_-45.png,img/renders/face859_45.png,img/renders/face859_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face859_0.png,,,,,,,,,0,1,1,5,0,8,8,15,,,,,,,,,,,1.6012024048096192,,,,,,,1,,,,,,,,,,,,,,,,,,,137.57850785100163,None,137.57850785100163,137.78878074800014,137.57850785100163,137.78878074800014,137.57850785100163,None,['1'],137.57850785100163,None,[0.8534345660009421],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face588_-45.png,img/renders/face588_-45.png,img/renders/face588_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face588_0.png,,,,,,,,,0,1,1,5,0,9,9,30,,,,,,,,,,,1.8216432865731462,,,,,,,1,,,,,,,,,,,,,,,,,,,138.4795743399991,None,138.4795743399991,138.68757048800035,138.4795743399991,138.68757048800035,138.4795743399991,None,None,138.4795743399991,None,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face762_45.png,img/renders/face762_-45.png,img/renders/face762_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face762_0.png,,,,,,,,,0,1,1,5,0,10,10,31,,,,,,,,,,,1.6482965931863727,,,,,,,1,,,,,,,,,,,,,,,,,,,140.33714401700126,140.33714401700126,140.33714401700126,140.53772540700083,140.33714401700126,140.53772540700083,140.33714401700126,140.33714401700126,['8'],140.33714401700126,140.33714401700126,[0.43295360999763943],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face852_45.png,img/renders/face852_45.png,img/renders/face852_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face852_0.png,,,,,,,,,0,1,1,5,0,11,11,10,,,,,,,,,,,1.6362725450901803,,,,,,,0,,,,,,,,,,,,,,,,,,,140.82457819200135,None,140.82457819200135,141.0370850219988,140.82457819200135,141.0370850219988,140.82457819200135,None,['1'],140.82457819200135,None,[1.0963635389998672],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face014_45.png,img/renders/face014_45.png,img/renders/face014_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face014_0.png,,,,,,,,,0,1,1,5,0,12,12,16,,,,,,,,,,,1.9208416833667334,,,,,,,1,,,,,,,,,,,,,,,,,,,141.9659917179997,None,141.9659917179997,142.17209853199893,141.9659917179997,142.17209853199893,141.9659917179997,None,['8'],141.9659917179997,None,[1.250029381000786],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face756_-45.png,img/renders/face756_-45.png,img/renders/face756_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face756_0.png,,,,,,,,,0,1,1,5,0,13,13,9,,,,,,,,,,,1.8617234468937875,,,,,,,1,,,,,,,,,,,,,,,,,,,143.26066165900193,None,143.26066165900193,143.47186307499942,143.26066165900193,143.47186307499942,143.26066165900193,None,['1'],143.26066165900193,None,[1.3662554559996352],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face816_45.png,img/renders/face816_-45.png,img/renders/face816_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face816_0.png,,,,,,,,,0,1,1,5,0,14,14,23,,,,,,,,,,,1.8366733466933867,,,,,,,1,,,,,,,,,,,,,,,,,,,144.69598296999902,None,144.69598296999902,144.90291462499954,144.69598296999902,144.90291462499954,144.69598296999902,None,['8'],144.69598296999902,None,[1.5289927990015713],,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face995_45.png,img/renders/face995_-45.png,img/renders/face995_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face995_0.png,,,,,,,,,0,1,1,5,0,15,15,3,,,,,,,,,,,1.5360721442885772,,,,,,,1,,,,,,,,,,,,,,,,,,,146.28687105200152,None,146.28687105200152,146.48796199500066,146.28687105200152,146.48796199500066,146.28687105200152,None,None,146.28687105200152,None,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
alt_trialTable_6.csv,img/renders/face757_45.png,img/renders/face757_45.png,img/renders/face757_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face757_0.png,,,,,,,,,0,1,1,5,0,16,16,11,,,,,,,,,,,1.9539078156312626,,,,,,,1,,,,,,,,,,,,,,,,,,,147.86299930400128,147.86299930400128,147.86299930400128,148.0693216740001,147.86299930400128,148.0693216740001,147.86299930400128,147.86299930400128,None,147.86299930400128,147.86299930400128,,,,,,,,,12,2022_May_10_1437,flanker-basic_v2,2021.2.3,59.41511876017794,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9959919839679359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
