whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus12.started,stimulus12.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MM-300-035-N.jpg,1,,,,,,,,,,0,1,1,1,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.73131653101882,None,91.73131653101882,None,91.73131653101882,None,right,0.055922472034581006,91.73131653101882,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-715-013-N.jpg,0,,,,,,,,,,0,1,1,1,0,11,11,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.90904757601675,None,91.90904757601675,None,91.90904757601675,None,right,0.05578554596286267,91.90904757601675,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-694-297-N.jpg,1,,,,,,,,,,0,1,1,1,0,12,12,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1015022250358,None,92.1015022250358,None,92.1015022250358,None,right,0.05217138194711879,92.1015022250358,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LM-216-082-N.jpg,0,,,,,,,,,,0,1,1,1,0,13,13,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.27567890600767,None,92.27567890600767,None,92.27567890600767,None,right,0.06331647897604853,92.27567890600767,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-306-003-N.jpg,0,,,,,,,,,,0,1,1,1,0,14,14,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.46301388699794,None,92.46301388699794,None,92.46301388699794,None,right,0.03821459598839283,92.46301388699794,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LM-233-171-N.jpg,1,,,,,,,,,,0,1,1,1,0,15,15,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.62349618203007,None,92.62349618203007,None,92.62349618203007,None,right,0.26468755496898666,92.62349618203007,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-247-165-N.jpg,0,,,,,,,,,,0,1,1,1,0,16,16,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.00807548401644,None,93.00807548401644,None,93.00807548401644,None,right,0.10540842899354175,93.00807548401644,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-245-111-N.jpg,0,,,,,,,,,,0,1,1,1,0,17,17,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.23515985999256,None,93.23515985999256,None,93.23515985999256,None,right,0.038915469951462,93.23515985999256,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-244-222-N.jpg,0,,,,,,,,,,0,1,1,1,0,18,18,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.38430573401274,None,93.38430573401274,None,93.38430573401274,None,right,0.12707980000413954,93.38430573401274,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-021-013-N.jpg,0,,,,,,,,,,0,1,1,1,0,19,19,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.63822612399235,None,93.63822612399235,None,93.63822612399235,None,left,0.13280426000710577,93.63822612399235,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-221-223-N.jpg,0,,,,,,,,,,0,1,1,1,0,20,20,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.88922569400165,None,93.88922569400165,None,93.88922569400165,None,left,0.07624600100098178,93.88922569400165,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-014-002-N.jpg,0,,,,,,,,,,0,1,1,1,0,21,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0954927240382,None,94.0954927240382,None,94.0954927240382,None,left,0.046553656982723624,94.0954927240382,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-301-024-N.jpg,0,,,,,,,,,,0,1,1,1,0,22,22,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.259319970035,None,94.259319970035,None,94.259319970035,None,left,0.043457259016577154,94.259319970035,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-223-056-N.jpg,0,,,,,,,,,,0,1,1,1,0,23,23,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.43417977698846,None,94.43417977698846,None,94.43417977698846,None,left,0.03761637595016509,94.43417977698846,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-336-016-N.jpg,0,,,,,,,,,,0,1,1,1,0,24,24,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.58713911101222,None,94.58713911101222,None,94.58713911101222,None,left,0.05430416000308469,94.58713911101222,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-226-234-N.jpg,0,,,,,,,,,,0,1,1,1,0,25,25,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.76310559402918,None,94.76310559402918,None,94.76310559402918,None,right,0.1804815210052766,94.76310559402918,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AF-227-207-N.jpg,1,,,,,,,,,,0,1,1,1,0,26,26,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.05736766301561,None,95.05736766301561,None,95.05736766301561,None,right,0.05409885401604697,95.05736766301561,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-249-235-N.jpg,0,,,,,,,,,,0,1,1,1,0,27,27,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.21947320998879,None,95.21947320998879,None,95.21947320998879,None,right,0.033342566981446,95.21947320998879,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IF-612-149-N.jpg,0,,,,,,,,,,0,1,1,1,0,28,28,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.37749042198993,None,95.37749042198993,None,95.37749042198993,None,right,0.021396279975306243,95.37749042198993,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IF-629-234-N.jpg,0,,,,,,,,,,0,1,1,1,0,29,29,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5218507440295,None,95.5218507440295,None,95.5218507440295,None,right,0.020126363961026073,95.5218507440295,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-639-263-N.jpg,0,,,,,,,,,,0,1,1,1,0,30,30,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.64921411901014,None,95.64921411901014,None,95.64921411901014,None,right,0.01489172299625352,95.64921411901014,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LF-236-221-N.jpg,0,,,,,,,,,,0,1,1,1,0,31,31,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.77546674699988,None,95.77546674699988,None,95.77546674699988,None,right,0.03948671597754583,95.77546674699988,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-020-002-N.jpg,1,,,,,,,,,,0,1,1,1,0,32,32,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9506461910205,None,95.9506461910205,None,95.9506461910205,None,right,0.12670970801264048,95.9506461910205,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-016-017-N.jpg,1,,,,,,,,,,0,1,1,1,0,33,33,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.20779633999337,None,96.20779633999337,None,96.20779633999337,None,right,0.0012465599575079978,96.20779633999337,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-325-002-N.jpg,1,,,,,,,,,,0,1,1,1,0,34,34,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.31601784401573,None,96.31601784401573,None,96.31601784401573,None,right,0.6875225949916057,96.31601784401573,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-211-052-N.jpg,1,,,,,,,,,,0,1,1,1,0,35,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.11702033499023,None,97.11702033499023,None,97.11702033499023,None,right,0.10144731699256226,97.11702033499023,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-010-003-N.jpg,0,,,,,,,,,,0,1,1,1,0,36,36,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.33792705601081,None,97.33792705601081,None,97.33792705601081,None,right,0.061301753972657025,97.33792705601081,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-017-021-N.jpg,1,,,,,,,,,,0,1,1,1,0,37,37,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.52023632603232,None,97.52023632603232,None,97.52023632603232,None,right,0.06461166398366913,97.52023632603232,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-209-048-N.jpg,1,,,,,,,,,,0,1,1,1,0,38,38,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69788029999472,None,97.69788029999472,None,97.69788029999472,None,right,0.08919253398198634,97.69788029999472,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-317-002-N.jpg,0,,,,,,,,,,0,1,1,1,0,39,39,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9124856890412,None,97.9124856890412,None,97.9124856890412,None,right,0.058166365954093635,97.9124856890412,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-218-087-N.jpg,0,,,,,,,,,,0,1,1,1,0,40,40,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.09364638401894,None,98.09364638401894,None,98.09364638401894,None,right,0.06755565595813096,98.09364638401894,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-215-177-N.jpg,1,,,,,,,,,,0,1,1,1,0,41,41,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2683534080279,None,98.2683534080279,None,98.2683534080279,None,right,0.09396734094480053,98.2683534080279,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-707-105-N.jpg,0,,,,,,,,,,0,1,1,1,0,42,42,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.507160269015,None,98.507160269015,None,98.507160269015,None,right,0.029405553999822587,98.507160269015,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AF-244-168-N.jpg,0,,,,,,,,,,0,1,1,1,0,43,43,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64508134801872,None,98.64508134801872,None,98.64508134801872,None,right,0.07796012697508559,98.64508134801872,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-347-001-N.jpg,0,,,,,,,,,,0,1,1,1,0,44,44,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8437822330161,None,98.8437822330161,None,98.8437822330161,None,right,0.0664273479487747,98.8437822330161,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-014-002-N.jpg,0,,,,,,,,,,0,1,1,1,0,45,45,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.03129945899127,None,99.03129945899127,None,99.03129945899127,None,right,0.08130457595689222,99.03129945899127,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LF-204-133-N.jpg,0,,,,,,,,,,0,1,1,1,0,46,46,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24990267201792,None,99.24990267201792,None,99.24990267201792,None,right,0.048482398968189955,99.24990267201792,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-637-007-N.jpg,1,,,,,,,,,,0,1,1,1,0,47,47,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.42592354200315,None,99.42592354200315,None,99.42592354200315,None,right,0.048206028004642576,99.42592354200315,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-231-155-N.jpg,0,,,,,,,,,,0,1,1,1,0,48,48,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58933571801754,None,99.58933571801754,None,99.58933571801754,None,right,0.023393148963805288,99.58933571801754,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LM-230-202-N.jpg,0,,,,,,,,,,0,1,1,1,0,49,49,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.73755222099135,None,99.73755222099135,None,99.73755222099135,None,right,0.2934085579472594,99.73755222099135,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
a_halfV_surpriseTable2.csv,NEW - Right Key,OLD - Left Key,right,"In this round, press Left key when the face is OLD and the Right key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-034-030-N.jpg,0,,,,,,,,,,0,1,1,1,0,50,50,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.15622420801083,None,100.15622420801083,None,100.15622420801083,None,right,0.06854709994513541,100.15622420801083,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-06-20_12h24.23.822,face_flanker_v1,2022.1.4,60.230397764365236,
