whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row156.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row209.csv,img/neutralC/CFD-IF-625-225-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,33,33,64,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4180.861183499917,4180.861183499917,4180.861183499917,0.05754730000626296,4180.861183499917,4180.861183499917,3.0,2.0587450000457466,[-0.09537037037037037],[0.22777777777777777],[1],[0],[0],[1.8931115999585018],0.9573934837092731,4182.92324179993,4183.967488299939,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row209.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,33,33,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row236.csv,img/neutralC/CFD-IM-686-097-N.jpg,1,,,,,,,,,,,,,,,,,0,2,2,0,0,34,34,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4183.967488299939,4183.967488299939,4183.967488299939,0.07314930006396025,4183.967488299939,4183.967488299939,5.0,1.613728699972853,[0.25462962962962965],[0.2175925925925926],[1],[0],[0],[1.4480890999548137],1.0295739348370927,4185.58838109998,4186.695565999951,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row236.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,34,34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row134.csv,img/neutralC/CFD-BF-224-002-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,35,35,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4186.695565999951,4186.695565999951,4186.695565999951,0.06586790003348142,4186.695565999951,4186.695565999951,4.0,3.0679236999712884,"[0.09444444444444444, 0.08796296296296297]","[0.23703703703703705, 0.225]","[1, 1]","[0, 0]","[0, 0]","[2.0541233000112697, 2.893787599983625]",0.8080200501253133,4189.768840699922,4190.652052499936,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row134.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,35,35,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row3.csv,img/neutralC/CFD-IM-639-263-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,36,36,67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4190.652052499936,4190.652052499936,4190.652052499936,0.060797200072556734,4190.652052499936,4190.652052499936,3.0,3.009491699980572,[-0.07407407407407407],[0.225],[1],[0],[0],[2.8237940999679267],1.1137844611528822,4193.6647601999575,4194.846042399993,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row3.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,36,36,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row370.csv,img/neutralC/CFD-BF-217-189-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,37,37,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4194.846042399993,4194.846042399993,4194.846042399993,0.05291089997626841,4194.846042399993,4194.846042399993,3.0,3.6355872999411076,"[-0.0824074074074074, -0.08425925925925926]","[0.2064814814814815, 0.2175925925925926]","[1, 1]","[0, 0]","[0, 0]","[2.6840137999970466, 3.459028499899432]",0.8882205513784461,4198.485335799982,4199.435353399953,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row370.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,37,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row160.csv,img/neutralC/CFD-BF-225-192-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,38,38,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.435353399953,4199.435353399953,4199.435353399953,0.04910029994789511,4199.435353399953,4199.435353399953,5.0,2.221900500007905,[0.26296296296296295],[0.2212962962962963],[1],[0],[0],[2.0179351000115275],0.8701754385964912,4201.66130139993,4202.59345159994,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row160.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,38,38,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row453.csv,img/neutralC/CFD-AM-238-269-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,39,39,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4202.59345159994,4202.59345159994,4202.59345159994,0.04957170004490763,4202.59345159994,4202.59345159994,2.0,3.421290299971588,[-0.24722222222222223],[0.21944444444444444],[1],[0],[0],[3.2677628999808803],1.168922305764411,4206.019586599898,4207.260883399984,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row453.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,39,39,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row405.csv,img/neutralC/CFD-WF-230-158-N.jpg,1,,,,,,,,,,,,,,,,,0,2,2,0,0,40,40,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4207.260883399984,4207.260883399984,4207.260883399984,0.06106560002081096,4207.260883399984,4207.260883399984,1.0,2.586973400088027,[-0.412962962962963],[0.2222222222222222],[1],[0],[0],[2.4197896999539807],0.8842105263157894,4209.852097499999,4210.807263099938,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row405.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,40,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row340.csv,img/neutralC/CFD-BM-013-002-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,41,41,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4210.807263099938,4210.807263099938,4210.807263099938,0.05864950001705438,4210.807263099938,4210.807263099938,5.0,2.9620964999776334,[0.25277777777777777],[0.2111111111111111],[1],[0],[0],[2.7995137000689283],0.8501253132832081,4213.776067600003,4214.692320199916,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row340.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,41,41,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row138.csv,img/neutralC/CFD-MF-324-031-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,42,42,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4214.692320199916,4214.692320199916,4214.692320199916,0.05319010000675917,4214.692320199916,4214.692320199916,5.0,3.164413299993612,[0.25],[0.21481481481481482],[1],[0],[0],[2.99533419997897],0.8431077694235589,4217.860931599978,4218.768974400009,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row138.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,42,42,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row159.csv,img/neutralC/CFD-BM-028-002-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,43,43,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218.768974400009,4218.768974400009,4218.768974400009,0.05120380001608282,4218.768974400009,4218.768974400009,2.0,3.6653368999250233,[-0.26666666666666666],[0.23148148148148148],[1],[0],[0],[3.471581400022842],0.8892230576441102,4222.436618399923,4223.3984977999935,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row159.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,43,43,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row126.csv,img/neutralC/CFD-BM-202-063-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,44,44,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4223.3984977999935,4223.3984977999935,4223.3984977999935,0.059132799971848726,4223.3984977999935,4223.3984977999935,2.0,2.2524816000368446,[-0.2361111111111111],[0.2212962962962963],[1],[0],[0],[2.0596631999360397],0.8010025062656642,4225.65407379996,4226.526004299987,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row126.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,44,44,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row301.csv,img/neutralC/CFD-WF-036-023-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,45,45,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4226.526004299987,4226.526004299987,4226.526004299987,0.05828350002411753,4226.526004299987,4226.526004299987,5.0,2.5733779000584036,[0.25833333333333336],[0.21944444444444444],[1],[0],[0],[2.4184963000006974],1.1007518796992481,4229.105134599959,4230.272284099949,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row301.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,45,45,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row523.csv,img/neutralC/CFD-IF-735-353-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,46,46,65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230.272284099949,4230.272284099949,4230.272284099949,0.05506649997550994,4230.272284099949,4230.272284099949,6.0,3.0266556999413297,[0.43796296296296294],[0.21388888888888888],[1],[0],[0],[2.872774099931121],1.1719298245614036,4233.30515489995,4234.549804499955,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row523.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,46,46,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row185.csv,img/neutralC/CFD-IM-701-312-N.jpg,1,,,,,,,,,,,,,,,,,0,2,2,0,0,47,47,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4234.549804499955,4234.549804499955,4234.549804499955,0.05861209996510297,4234.549804499955,4234.549804499955,5.0,3.4729678999865428,[0.2712962962962963],[0.2212962962962963],[1],[0],[0],[3.3181775000412017],1.1659147869674185,4238.028925599996,4239.25853589992,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row185.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,47,47,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row530.csv,img/neutralC/CFD-AF-235-170-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,48,48,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239.25853589992,4239.25853589992,4239.25853589992,0.05111530004069209,4239.25853589992,4239.25853589992,3.0,3.353446500026621,[-0.08888888888888889],[0.21574074074074073],[1],[0],[0],[3.1648496000561863],1.186967418546366,4242.619054999901,4243.875811700011,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row530.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,48,48,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row128.csv,img/neutralC/CFD-BM-022-022-N.jpg,1,,,,,,,,,,,,,,,,,0,2,2,0,0,49,49,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4243.875811700011,4243.875811700011,4243.875811700011,0.05790280003566295,4243.875811700011,4243.875811700011,3.0,2.492514899931848,[-0.09537037037037037],[0.22962962962962963],[1],[0],[0],[2.3136750999838114],1.0927318295739348,4246.371383699938,4247.526907099993,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row128.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row2.csv,img/neutralC/CFD-BM-238-242-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,0,0,50,50,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247.526907099993,4247.526907099993,4247.526907099993,0.04982309998013079,4247.526907099993,4247.526907099993,5.0,3.8786249000113457,[0.26481481481481484],[0.22685185185185186],[1],[0],[0],[3.7180898999795318],1.0606516290726817,4251.41013460001,4252.544936699909,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row2.csv,,,,,,,,,,,,,,,,,,,0,2,2,0,0,50,50,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
