whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row183.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,52,52,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row437.csv,img/neutralC/CFD-IM-680-369-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,7,0,53,53,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3945.3416798000108,3945.3416798000108,3945.3416798000108,0.06679380001151003,3945.3416798000108,3945.3416798000108,6.0,1.2941076999995857,[0.4064814814814815],[0.22870370370370371],[1],[0],[0],[1.2020549999724608],1.1137844611528822,3946.6408314,3947.8361159999913,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row437.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,53,53,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row10.csv,img/neutralC/CFD-BF-038-037-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,7,0,54,54,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947.8361159999913,3947.8361159999913,3947.8361159999913,0.06633549998514354,3947.8361159999913,3947.8361159999913,3.0,1.992337800009409,[-0.10740740740740741],[0.22314814814814815],[1],[0],[0],[1.8748245000024326],0.9323308270676691,3949.8344141000125,3950.8389798999997,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row10.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,54,54,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row435.csv,img/neutralC/CFD-LM-231-214-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,55,55,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950.8389798999997,3950.8389798999997,3950.8389798999997,0.05649059999268502,3950.8389798999997,3950.8389798999997,4.0,1.3508038000145461,[0.10277777777777777],[0.21851851851851853],[1],[0],[0],[1.200320300005842],0.9473684210526315,3952.1921494000126,3953.2115022999933,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row435.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,55,55,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row383.csv,img/neutralC/CFD-WF-250-167-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,56,56,52,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953.2115022999933,3953.2115022999933,3953.2115022999933,0.05990150000434369,3953.2115022999933,3953.2115022999933,6.0,1.5042168999789283,[0.425],[0.21944444444444444],[1],[0],[0],[1.400871999998344],1.106766917293233,3954.7198774999997,3955.8899048000167,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row383.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,56,56,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row124.csv,img/neutralC/CFD-AF-215-70-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,57,57,57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3955.8899048000167,3955.8899048000167,3955.8899048000167,0.05029109999304637,3955.8899048000167,3955.8899048000167,2.0,1.8168807000038214,[-0.2388888888888889],[0.21481481481481482],[1],[0],[0],[1.636799100000644],1.1167919799498744,3957.7149135000072,3958.9112247000157,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row124.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row125.csv,img/neutralC/CFD-WM-011-002-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,7,0,58,58,56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.9112247000157,3958.9112247000157,3958.9112247000157,0.06679609999991953,3958.9112247000157,3958.9112247000157,4.0,1.5510312999831513,[0.09259259259259259],[0.21851851851851853],[1],[0],[0],[1.400802800024394],0.8631578947368421,3960.4699868999887,3961.4037650999962,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row125.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,58,58,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row536.csv,img/neutralC/CFD-LM-247-095-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,59,59,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3961.4037650999962,3961.4037650999962,3961.4037650999962,0.05677230001310818,3961.4037650999962,3961.4037650999962,5.0,1.4067005999968387,[0.2712962962962963],[0.21296296296296297],[1],[0],[0],[1.2989571000216529],1.03859649122807,3962.814501100016,3963.922481000016,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row536.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,59,59,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row120.csv,img/neutralC/CFD-BF-239-180-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,60,60,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963.922481000016,3963.922481000016,3963.922481000016,0.05649639997864142,3963.922481000016,3963.922481000016,6.0,1.9858213000115938,"[0.41203703703703703, 0.4148148148148148]","[0.2351851851851852, 0.22592592592592592]","[1, 1]","[0, 0]","[0, 0]","[1.3707483999896795, 1.8374570999876596]",0.93734335839599,3965.9126846000145,3966.936879899993,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row120.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,60,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row171.csv,img/neutralC/CFD-BF-254-201-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,7,0,61,61,53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3966.936879899993,3966.936879899993,3966.936879899993,0.07490310000139289,3966.936879899993,3966.936879899993,4.0,1.8577281000034418,[0.08981481481481482],[0.22407407407407406],[1],[0],[0],[1.6898931999749038],1.1919799498746866,3968.798621099995,3970.0727379000164,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row171.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,61,61,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row40.csv,img/neutralC/CFD-BF-232-187-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,7,0,62,62,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3970.0727379000164,3970.0727379000164,3970.0727379000164,0.06868480000412092,3970.0727379000164,3970.0727379000164,5.0,1.473782899993239,[0.2564814814814815],[0.22592592592592592],[1],[0],[0],[1.3463630999904126],0.9734335839598998,3971.556411400001,3972.6072017000115,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row40.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,62,62,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row447.csv,img/neutralC/CFD-BF-001-025-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,63,63,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3972.6072017000115,3972.6072017000115,3972.6072017000115,0.06272119999630377,3972.6072017000115,3972.6072017000115,6.0,1.6186167999985628,[0.44074074074074077],[0.22407407407407406],[1],[0],[0],[1.4614034999976866],1.1929824561403508,3974.2283798000135,3975.4983442999946,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row447.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,63,63,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row521.csv,img/neutralC/CFD-WM-002-009-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,64,64,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3975.4983442999946,3975.4983442999946,3975.4983442999946,0.0655438999820035,3975.4983442999946,3975.4983442999946,6.0,2.6031201999867335,"[0.09074074074074075, 0.39444444444444443]","[0.23333333333333334, 0.22777777777777777]","[1, 1]","[0, 0]","[0, 0]","[1.1187976000073832, 2.492997000023024]",0.874185463659148,3978.105552199995,3979.041156399995,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row521.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,64,64,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row317.csv,img/neutralC/CFD-LF-228-125-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,65,65,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979.041156399995,3979.041156399995,3979.041156399995,0.05154029998811893,3979.041156399995,3979.041156399995,3.0,1.6456794000114314,[-0.09351851851851851],[0.21851851851851853],[1],[0],[0],[1.5252603999979328],0.8501253132832081,3980.6907412,3981.6348275000055,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row317.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,65,65,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row333.csv,img/neutralC/CFD-WF-245-084-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,66,66,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.6348275000055,3981.6348275000055,3981.6348275000055,0.06996700001764111,3981.6348275000055,3981.6348275000055,5.0,1.6429312000109348,[0.24814814814814815],[0.22685185185185186],[1],[0],[0],[1.4838921000191476],0.9864661654135338,3983.2723195000144,3984.342545599997,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row333.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,66,66,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row25.csv,img/neutralC/CFD-AF-228-173-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,67,67,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3984.342545599997,3984.342545599997,3984.342545599997,0.07003279999480583,3984.342545599997,3984.342545599997,3.0,1.7314838000165764,[-0.09259259259259259],[0.21296296296296297],[1],[0],[0],[1.6401018000033218],0.8421052631578947,3986.082804000005,3986.991777999996,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row25.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,67,67,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row232.csv,img/neutralC/CFD-IM-666-372-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,68,68,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3986.991777999996,3986.991777999996,3986.991777999996,0.054285100020933896,3986.991777999996,3986.991777999996,2.0,1.5365068000101019,[-0.2601851851851852],[0.21944444444444444],[1],[0],[0],[1.4023183999815956],1.1017543859649122,3988.5309003000148,3989.710406500002,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row232.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,68,68,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row241.csv,img/neutralC/CFD-BM-206-114-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,69,69,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3989.710406500002,3989.710406500002,3989.710406500002,0.06270520001999103,3989.710406500002,3989.710406500002,6.0,1.7026940999785438,[0.4101851851851852],[0.20925925925925926],[1],[0],[0],[1.5547877999779303],1.037593984962406,3991.4158028000093,3992.523297800013,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row241.csv,,,,,,,,,,,,,,,,,,,0,4,4,7,0,69,69,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table1.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row261.csv,img/neutralC/CFD-BF-049-032-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,7,0,70,70,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3992.523297800013,3992.523297800013,3992.523297800013,0.05681390000972897,3992.523297800013,3992.523297800013,3.0,2.030248399998527,"[-0.08333333333333333, -0.08333333333333333]","[0.2064814814814815, 0.2222222222222222]","[1, 1]","[0, 0]","[0, 0]","[1.3573343000025488, 1.9026627999846824]",1.1959899749373433,3994.55822169999,3995.833635799994,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
