whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,secondTextA,firstLeft,firstRight,secondLeft,secondRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,instruct_surprise1_6.started,prac_secSlider.started,text_11.started,text_13.started,prac_secSlider.response,prac_secSlider.rt,instruct_surprise1_8.started,prac_secSlider_2.started,text_12.started,text_14.started,prac_secSlider_2.response,prac_secSlider_2.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,face_stimA.started,face_stimA.stopped,second_surpStimuliA1.started,sStimA1.started,secondStim_sliderA1.started,sec_mouseA1.started,text_3.started,text_4.started,secondStim_sliderA1.response,secondStim_sliderA1.rt,sec_mouseA1.x,sec_mouseA1.y,sec_mouseA1.leftButton,sec_mouseA1.midButton,sec_mouseA1.rightButton,sec_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,finishMessage_text.stopped,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row249.csv,img/neutralC/CFD-MF-330-001-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,6,0,45,45,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814.377623700013,3814.377623700013,3814.377623700013,0.05924179998692125,3814.377623700013,3814.377623700013,4.0,2.267924999992829,"[0.09444444444444444, 0.09074074074074075]","[0.20462962962962963, 0.2222222222222222]","[1, 1]","[0, 0]","[0, 0]","[1.6649782999884337, 2.181842499994673]",3816.696423700021,3817.8817297000205,3817.8817297000205,3817.8817297000205,3817.8817297000205,0.05108850001124665,3817.8817297000205,3817.8817297000205,3.0,1.0837696000235155,[-0.08333333333333333],[-0.30648148148148147],[1],[0],[0],[0.98303709999891],1.4478957915831663,3818.9739508000202,3820.5034912999836,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row249.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,45,45,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row284.csv,img/neutralC/CFD-BF-248-149-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,6,0,46,46,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820.5034912999836,3820.5034912999836,3820.5034912999836,0.06708859995706007,3820.5034912999836,3820.5034912999836,4.0,6.049199799948838,[0.08518518518518518],[0.2175925925925926],[1],[0],[0],[5.951260500005446],3826.6178955999785,3828.035691099998,3828.035691099998,3828.035691099998,3828.035691099998,0.06658659997629002,3828.035691099998,3828.035691099998,2.0,1.5034319999977015,"[-0.2388888888888889, -0.2564814814814815]","[-0.2712962962962963, -0.30648148148148147]","[1, 1]","[0, 0]","[0, 0]","[1.0673987000482157, 1.4061205000034533]",1.2695390781563125,3829.5437620999874,3830.8823157000006,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row284.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,46,46,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row342.csv,img/neutralC/CFD-IM-720-014-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,6,0,47,47,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830.8823157000006,3830.8823157000006,3830.8823157000006,0.05658400000538677,3830.8823157000006,3830.8823157000006,5.0,1.6941407000413164,[0.2657407407407407],[0.2101851851851852],[1],[0],[0],[1.6095784999779426],3832.6422282999847,3833.860357800033,3833.860357800033,3833.860357800033,3833.860357800033,0.0736447999952361,3833.860357800033,3833.860357800033,2.0,1.148423200007528,[-0.22592592592592592],[-0.2935185185185185],[1],[0],[0],[1.0470391999697313],1.4128256513026052,3835.009451800026,3836.4965850000153,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row342.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,47,47,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row399.csv,img/neutralC/CFD-BM-244-197-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,6,0,48,48,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3836.4965850000153,3836.4965850000153,3836.4965850000153,0.06161799997789785,3836.4965850000153,3836.4965850000153,4.0,1.4312021000077948,[0.06574074074074074],[0.23148148148148148],[1],[0],[0],[1.2821196999866515],3837.975239099993,3839.078432900016,3839.078432900016,3839.078432900016,3839.078432900016,0.04550419998122379,3839.078432900016,3839.078432900016,3.0,1.0998972000088543,[-0.06759259259259259],[-0.3055555555555556],[1],[0],[0],[0.9907762000220828],1.3887775551102204,3840.1816461000126,3841.6583801999805,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row399.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,48,48,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row70.csv,img/neutralC/CFD-BF-255-140-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,6,0,49,49,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3841.6583801999805,3841.6583801999805,3841.6583801999805,0.07562859996687621,3841.6583801999805,3841.6583801999805,3.0,4.759319900011178,"[-0.09907407407407408, -0.09166666666666666]","[0.23333333333333334, 0.21666666666666667]","[1, 1]","[0, 0]","[0, 0]","[4.224421699997038, 4.620378700026777]",3846.472430600028,3847.8714005000074,3847.8714005000074,3847.8714005000074,3847.8714005000074,0.053078999975696206,3847.8714005000074,3847.8714005000074,3.0,2.806753800017759,[-0.08981481481481482],[-0.29814814814814816],[1],[0],[0],[2.6196473999880254],1.062124248496994,3850.6860230999882,3851.823299599986,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row70.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,49,49,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row190.csv,img/neutralC/CFD-IF-676-017-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,6,0,50,50,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851.823299599986,3851.823299599986,3851.823299599986,0.06218559999251738,3851.823299599986,3851.823299599986,4.0,5.935473399993498,[0.08611111111111111],[0.2212962962962963],[1],[0],[0],[5.840843699988909],3857.8232919999864,3859.262400700012,3859.262400700012,3859.262400700012,3859.262400700012,0.055132499954197556,3859.262400700012,3859.262400700012,4.0,2.6038616000441834,[0.09907407407407408],[-0.30648148148148147],[1],[0],[0],[2.527735300012864],1.370741482965932,3861.869716699992,3863.312762300018,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row190.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,50,50,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row360.csv,img/neutralC/CFD-BM-044-001-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,6,0,51,51,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3863.312762300018,3863.312762300018,3863.312762300018,0.058167000010143965,3863.312762300018,3863.312762300018,3.0,4.4816657999763265,"[-0.08518518518518518, -0.08333333333333333]","[0.19814814814814816, 0.21203703703703702]","[1, 1]","[0, 0]","[0, 0]","[3.91454910003813, 4.354479500034358]",3867.8468617000035,3869.2777652000077,3869.2777652000077,3869.2777652000077,3869.2777652000077,0.053185899974778295,3869.2777652000077,3869.2777652000077,3.0,1.757254299998749,[-0.08055555555555556],[-0.2962962962962963],[1],[0],[0],[1.6572274000500329],1.1162324649298598,3871.040539700014,3872.2369254999794,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row360.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,51,51,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row118.csv,img/neutralC/CFD-WM-241-072-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,6,0,52,52,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872.2369254999794,3872.2369254999794,3872.2369254999794,0.0680240000365302,3872.2369254999794,3872.2369254999794,3.0,5.0946682000067085,[-0.08888888888888889],[0.21666666666666667],[1],[0],[0],[5.009341299999505],3877.3868856999907,3878.7724085000227,3878.7724085000227,3878.7724085000227,3878.7724085000227,0.05270089994883165,3878.7724085000227,3878.7724085000227,4.0,2.688478900003247,[0.09074074074074075],[-0.2916666666666667],[1],[0],[0],[2.6225459999986924],1.0360721442885772,3881.465553499991,3882.5824018000276,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row118.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,52,52,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row23.csv,img/neutralC/CFD-WF-039-025-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,6,0,53,53,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3882.5824018000276,3882.5824018000276,3882.5824018000276,0.06788220000453293,3882.5824018000276,3882.5824018000276,3.0,1.6990817000041716,[-0.08703703703703704],[0.2212962962962963],[1],[0],[0],[1.6000783999916166],3884.3423982000095,3885.769167100021,3885.769167100021,3885.769167100021,3885.769167100021,0.061085800000000745,3885.769167100021,3885.769167100021,3.0,1.1441787999938242,[-0.06296296296296296],[-0.30925925925925923],[1],[0],[0],[1.0884679000009783],1.376753507014028,3886.921642899979,3888.373193699983,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row23.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,53,53,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row561.csv,img/neutralC/CFD-AM-208-143-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,6,0,54,54,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3888.373193699983,3888.373193699983,3888.373193699983,0.06094149994896725,3888.373193699983,3888.373193699983,5.0,2.151689299964346,[0.2537037037037037],[0.21851851851851853],[1],[0],[0],[2.0551141999894753],3890.576185200014,3891.8516438999795,3891.8516438999795,3891.8516438999795,3891.8516438999795,0.04701330000534654,3891.8516438999795,3891.8516438999795,3.0,1.8775664999848232,[-0.0712962962962963],[-0.30277777777777776],[1],[0],[0],[1.802210499998182],1.3416833667334667,3893.7324599000276,3895.171918099979,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row561.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,54,54,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row256.csv,img/neutralC/CFD-IF-631-363-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,6,0,55,55,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3895.171918099979,3895.171918099979,3895.171918099979,0.08403909998014569,3895.171918099979,3895.171918099979,1.0,2.534745400014799,[-0.42407407407407405],[0.23148148148148148],[1],[0],[0],[2.4558605999918655],3897.763648300024,3898.9721917000134,3898.9721917000134,3898.9721917000134,3898.9721917000134,0.05526420002570376,3898.9721917000134,3898.9721917000134,1.0,0.9432853999896906,[-0.44722222222222224],[-0.30925925925925923],[1],[0],[0],[0.844984499970451],1.035070140280561,3899.9207080000197,3901.0279931999976,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row256.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,55,55,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row331.csv,img/neutralC/CFD-AF-202-122-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,6,0,56,56,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901.0279931999976,3901.0279931999976,3901.0279931999976,0.05986610002582893,3901.0279931999976,3901.0279931999976,2.0,1.985703199985437,[-0.2796296296296296],[0.2101851851851852],[1],[0],[0],[1.8572570999967866],3903.059249199985,3904.428041499981,3904.428041499981,3904.428041499981,3904.428041499981,0.0537070999853313,3904.428041499981,3904.428041499981,1.0,1.186383799999021,[-0.40370370370370373],[-0.29074074074074074],[1],[0],[0],[1.0972995000192896],1.254509018036072,3905.6201287999866,3906.9553751000203,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row331.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,56,56,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row576.csv,img/neutralC/CFD-WF-007-001-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,6,0,57,57,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3906.9553751000203,3906.9553751000203,3906.9553751000203,0.0682029000017792,3906.9553751000203,3906.9553751000203,4.0,2.5971124000498094,[0.07407407407407407],[0.21944444444444444],[1],[0],[0],[2.5049400000134483],3909.610031499993,3910.8255745000206,3910.8255745000206,3910.8255745000206,3910.8255745000206,0.05632599996170029,3910.8255745000206,3910.8255745000206,2.0,1.1977093000314198,[-0.25925925925925924],[-0.29074074074074074],[1],[0],[0],[1.0696788000059314],1.1703406813627255,3912.02609509998,3913.2632825999754,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
,,,,,,,,,,,,half_surp_table7.csv,New or Old?,Approving or Disapproving?,New,Old,Approving,Disapproving,csv_files/surprise_csv_files/surpriseTable_row576.csv,,,,,,,,,,,,,,,,,,,0,1,1,6,0,57,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
