whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,finishMessage_text.stopped,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row192.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,32,32,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row199.csv,img/neutralC/CFD-IM-652-191-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,1,0,33,33,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3797.839067600027,3797.839067600027,3797.839067600027,0.05811800004448742,3797.839067600027,3797.839067600027,2.0,2.4292642999789678,[-0.25092592592592594],[0.2212962962962963],[1],[0],[0],[2.344079700007569],0.9182957393483709,3800.27588760003,3801.262821400014,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row199.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,33,33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row29.csv,img/neutralC/CFD-IF-644-306-1-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,34,34,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3801.262821400014,3801.262821400014,3801.262821400014,0.05521380004938692,3801.262821400014,3801.262821400014,4.0,3.4618388999952003,[0.09259259259259259],[0.22685185185185186],[1],[0],[0],[3.3981031000148505],0.9112781954887218,3804.7302142999833,3805.7037854000228,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row29.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,34,34,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row544.csv,img/neutralC/CFD-MM-309-027-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,35,35,55,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805.7037854000228,3805.7037854000228,3805.7037854000228,0.05154499999480322,3805.7037854000228,3805.7037854000228,1.0,2.0435836000251584,[-0.42962962962962964],[0.21944444444444444],[1],[0],[0],[1.948135100014042],1.1879699248120301,3807.7513871000265,3809.014988299983,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row544.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,35,35,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row208.csv,img/neutralC/CFD-WF-200-099-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,36,36,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3809.014988299983,3809.014988299983,3809.014988299983,0.06322230002842844,3809.014988299983,3809.014988299983,4.0,1.6772486999980174,[0.09907407407407408],[0.22777777777777777],[1],[0],[0],[1.5549376999842934],1.1047619047619048,3810.6948929000064,3811.8645281000063,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row208.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,36,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row474.csv,img/neutralC/CFD-WM-012-001-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,37,37,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811.8645281000063,3811.8645281000063,3811.8645281000063,0.053589400020428,3811.8645281000063,3811.8645281000063,4.0,2.2250121000106446,[0.08703703703703704],[0.2212962962962963],[1],[0],[0],[2.1084261999931186],1.0546365914786968,3814.0955219999887,3815.2326196000213,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row474.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,37,37,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row548.csv,img/neutralC/CFD-AM-204-122-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,1,0,38,38,59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3815.2326196000213,3815.2326196000213,3815.2326196000213,0.07065890001831576,3815.2326196000213,3815.2326196000213,1.0,2.0493434999953024,[-0.4185185185185185],[0.22407407407407406],[1],[0],[0],[1.9249232999864034],0.8220551378446115,3817.286652299983,3818.17417459999,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row548.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,38,38,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row267.csv,img/neutralC/CFD-BF-027-002-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,39,39,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3818.17417459999,3818.17417459999,3818.17417459999,0.05322349997004494,3818.17417459999,3818.17417459999,4.0,1.8498468000325374,[0.10462962962962963],[0.21666666666666667],[1],[0],[0],[1.7444423999986611],0.8862155388471178,3820.0292408000096,3820.9737198000075,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row267.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,39,39,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row65.csv,img/neutralC/CFD-AM-205-153-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,40,40,69,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820.9737198000075,3820.9737198000075,3820.9737198000075,0.04605980002088472,3820.9737198000075,3820.9737198000075,4.0,2.371984599973075,"[0.08148148148148149, 0.08796296296296297]","[0.2324074074074074, 0.2212962962962963]","[1, 1]","[0, 0]","[0, 0]","[1.3988290000124834, 2.2591629999806173]",0.9082706766917293,3823.3482992000063,3824.3326365000103,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row65.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,40,40,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row325.csv,img/neutralC/CFD-WM-023-001-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,41,41,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824.3326365000103,3824.3326365000103,3824.3326365000103,0.06438950001029298,3824.3326365000103,3824.3326365000103,3.0,1.991471100016497,[-0.0962962962962963],[0.21296296296296297],[1],[0],[0],[1.8233213999774307],1.1147869674185462,3826.3295377999893,3827.511429300008,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row325.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,41,41,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row354.csv,img/neutralC/CFD-MF-341-018-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,42,42,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827.511429300008,3827.511429300008,3827.511429300008,0.055055700009688735,3827.511429300008,3827.511429300008,6.0,2.424400399962906,[0.462037037037037],[0.21481481481481482],[1],[0],[0],[2.3053125999867916],1.0927318295739348,3829.9419421000057,3831.114151899994,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row354.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,42,42,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row198.csv,img/neutralC/CFD-AF-232-078-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,43,43,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3831.114151899994,3831.114151899994,3831.114151899994,0.06692230002954602,3831.114151899994,3831.114151899994,6.0,2.5782539999927394,[0.4583333333333333],[0.2212962962962963],[1],[0],[0],[2.4963265000260435],0.9794486215538847,3833.6963244000217,3834.752519599977,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row198.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,43,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row9.csv,img/neutralC/CFD-LF-208-127-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,44,44,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834.752519599977,3834.752519599977,3834.752519599977,0.06557139998767525,3834.752519599977,3834.752519599977,4.0,2.372949000040535,[0.1037037037037037],[0.2175925925925926],[1],[0],[0],[2.271791499981191],0.8040100250626566,3837.129678600002,3838.015662699996,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row9.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,44,44,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row494.csv,img/neutralC/CFD-WF-237-067-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,1,0,45,45,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3838.015662699996,3838.015662699996,3838.015662699996,0.06772079999791458,3838.015662699996,3838.015662699996,3.0,2.0114010000252165,[-0.08518518518518518],[0.21851851851851853],[1],[0],[0],[1.9311064999783412],1.081704260651629,3840.032860999985,3841.1950122999842,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row494.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,45,45,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row477.csv,img/neutralC/CFD-LF-220-120-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,46,46,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3841.1950122999842,3841.1950122999842,3841.1950122999842,0.06802799995057285,3841.1950122999842,3841.1950122999842,3.0,2.2612428999855183,[-0.07592592592592592],[0.2222222222222222],[1],[0],[0],[2.1393911999766715],1.0406015037593983,3843.4625773999724,3844.570508899982,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row477.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,46,46,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row372.csv,img/neutralC/CFD-BM-012-018-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,47,47,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844.570508899982,3844.570508899982,3844.570508899982,0.053662999998778105,3844.570508899982,3844.570508899982,6.0,1.5643238000338897,[0.4212962962962963],[0.22407407407407406],[1],[0],[0],[1.4696210999973118],0.8340852130325814,3846.142446300015,3847.053452000022,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row372.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,47,47,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row426.csv,img/neutralC/CFD-IF-602-134-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,48,48,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3847.053452000022,3847.053452000022,3847.053452000022,0.06224250001832843,3847.053452000022,3847.053452000022,3.0,1.7856312000076286,[-0.08333333333333333],[0.21944444444444444],[1],[0],[0],[1.665555100014899],0.8902255639097745,3848.843806400022,3849.8058954000007,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row426.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,48,48,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row144.csv,img/neutralC/CFD-BF-202-109-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,1,0,49,49,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849.8058954000007,3849.8058954000007,3849.8058954000007,0.059294499980751425,3849.8058954000007,3849.8058954000007,5.0,3.0280091000022367,[0.24722222222222223],[0.2175925925925926],[1],[0],[0],[2.9385328999487683],0.8721804511278195,3852.840225599997,3853.7826390999835,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row144.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,49,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row231.csv,img/neutralC/CFD-WM-204-031-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,1,0,50,50,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3853.7826390999835,3853.7826390999835,3853.7826390999835,0.05799850000767037,3853.7826390999835,3853.7826390999835,1.0,3.1303874000441283,[-0.4324074074074074],[0.2324074074074074],[1],[0],[0],[3.0569490999914706],1.07468671679198,3856.9161876,3858.062921200006,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
,,,,,,,,,,,,half_surp_table2.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row231.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,50,50,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
