whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,polygon2.stopped,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row204.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,33,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row53.csv,img/neutralC/CFD-BF-229-179-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,34,34,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3169.7000546,3169.7000546,3169.7000546,0.06821850000005725,3169.7000546,3169.7000546,3.0,1.9258080999998128,[-0.1259259259259259],[0.225],[1],[0],[0],[1.6767398000001776],1.1969924812030077,3171.6330941,3172.897285,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row53.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,34,34,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row137.csv,img/neutralC/CFD-MM-305-003-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,35,35,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172.897285,3172.897285,3172.897285,0.056531400000039866,3172.897285,3172.897285,6.0,1.6883161000000655,[0.4074074074074074],[0.13240740740740742],[1],[0],[0],[0.8911941000001207],0.9102756892230576,3174.5905205,3175.5743221000002,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row137.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,35,35,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row526.csv,img/neutralC/CFD-LF-205-100-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,36,36,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175.5743221000002,3175.5743221000002,3175.5743221000002,0.061089000000265514,3175.5743221000002,3175.5743221000002,6.0,1.3490872000002128,[0.4203703703703704],[0.25092592592592594],[1],[0],[0],[0.9655081999999311],0.931328320802005,3176.9286222,3177.9351313,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row526.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,36,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row563.csv,img/neutralC/CFD-IM-671-601-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,37,37,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3177.9351313,3177.9351313,3177.9351313,0.06034019999970042,3177.9351313,3177.9351313,4.0,1.4762034999998832,"[0.09259259259259259, 0.08518518518518518]","[0.2361111111111111, 0.21944444444444444]","[1, 1]","[0, 0]","[0, 0]","[0.9951925000000301, 1.3066663999998127]",1.1348370927318296,3179.4163656,3180.6220354,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row563.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,37,37,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row167.csv,img/neutralC/CFD-AM-250-149-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,38,38,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180.6220354,3180.6220354,3180.6220354,0.05815540000003239,3180.6220354,3180.6220354,5.0,1.8307894999998098,[0.11296296296296296],[0.23425925925925925],[1],[0],[0],[0.7549740999997994],1.1508771929824562,3182.4562277,3183.6923233,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row167.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,38,38,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row110.csv,img/neutralC/CFD-BF-051-035-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,39,39,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183.6923233,3183.6923233,3183.6923233,0.07493380000005345,3183.6923233,3183.6923233,6.0,1.2160548000001654,[0.4324074074074074],[0.2611111111111111],[1],[0],[0],[0.8356931999996959],1.1548872180451129,3184.9134145,3186.1431603,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row110.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,39,39,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row533.csv,img/neutralC/CFD-BF-212-315-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,40,40,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3186.1431603,3186.1431603,3186.1431603,0.05854379999982484,3186.1431603,3186.1431603,6.0,0.8877610999998069,[0.4203703703703704],[0.22870370370370371],[1],[0],[0],[0.6076639999996587],1.1037593984962404,3187.0345157,3188.22939,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row533.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,40,40,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row300.csv,img/neutralC/CFD-WF-002-004-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,41,41,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3188.22939,3188.22939,3188.22939,0.07657950000020719,3188.22939,3188.22939,4.0,1.701873699999851,"[0.06944444444444445, 0.09537037037037037]","[0.20185185185185187, 0.22777777777777777]","[1, 1]","[0, 0]","[0, 0]","[1.0207452999998168, 1.512159200000042]",1.1879699248120301,3189.9363864,3191.1965743,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row300.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,41,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row307.csv,img/neutralC/CFD-BM-040-002-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,42,42,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191.1965743,3191.1965743,3191.1965743,0.05966239999997924,3191.1965743,3191.1965743,6.0,1.3053053000003274,[0.4398148148148148],[0.2175925925925926],[1],[0],[0],[1.0514461000002484],0.9092731829573935,3192.5066287,3193.5046493,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row307.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,42,42,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row130.csv,img/neutralC/CFD-MF-320-002-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,43,43,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3193.5046493,3193.5046493,3193.5046493,0.077563100000134,3193.5046493,3193.5046493,6.0,1.2782925999999861,[0.45740740740740743],[0.22870370370370371],[1],[0],[0],[1.025274300000092],0.9363408521303258,3194.7905283,3195.7984132,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row130.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,43,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row278.csv,img/neutralC/CFD-WF-204-038-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,44,44,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195.7984132,3195.7984132,3195.7984132,0.061004899999716145,3195.7984132,3195.7984132,6.0,1.0275578000000678,[0.4638888888888889],[0.22314814814814815],[1],[0],[0],[0.7524254000004476],1.0907268170426063,3196.831053,3197.997709,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row278.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,44,44,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row52.csv,img/neutralC/CFD-LF-209-072-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,45,45,61,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3197.997709,3197.997709,3197.997709,0.0638757000001533,3197.997709,3197.997709,6.0,1.5504526999998234,[0.43333333333333335],[0.18981481481481483],[1],[0],[0],[0.675140299999839],1.0827067669172932,3199.5511707,3200.7022145,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row52.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,45,45,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row517.csv,img/neutralC/CFD-WM-218-074-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,46,46,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.7022145,3200.7022145,3200.7022145,0.05542909999985568,3200.7022145,3200.7022145,6.0,1.1036550999997417,[0.38425925925925924],[0.1935185185185185],[1],[0],[0],[0.7602161999998316],0.9974937343358395,3201.813252,3202.8849768,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row517.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,46,46,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row567.csv,img/neutralC/CFD-BM-205-001-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,47,47,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202.8849768,3202.8849768,3202.8849768,0.060458099999777914,3202.8849768,3202.8849768,3.0,2.853857699999935,"[-0.08888888888888889, -0.08055555555555556, -0.08148148148148149]","[0.24351851851851852, 0.2351851851851852, 0.2175925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.7707706000001053, 2.251543600000332, 2.6264874000003147]",1.1969924812030077,3205.7435084,3207.0128449,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row567.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,47,47,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row5.csv,img/neutralC/CFD-AF-252-135-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,48,48,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207.0128449,3207.0128449,3207.0128449,0.06005270000014207,3207.0128449,3207.0128449,6.0,2.6065653000000566,[0.4722222222222222],[0.2175925925925926],[1],[0],[0],[2.3014048000000003],1.1528822055137844,3209.6280239000002,3210.856343,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row5.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,48,48,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row8.csv,img/neutralC/CFD-LF-224-176-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,49,49,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3210.856343,3210.856343,3210.856343,0.06360580000000482,3210.856343,3210.856343,6.0,1.6001157000000603,[0.4148148148148148],[0.2324074074074074],[1],[0],[0],[0.8754733999999189],1.0345864661654136,3212.4601205,3213.5624084,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row8.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,49,49,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row265.csv,img/neutralC/CFD-IM-698-011-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,50,50,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213.5624084,3213.5624084,3213.5624084,0.05635440000014569,3213.5624084,3213.5624084,3.0,1.8409341999999924,[-0.08055555555555556],[0.2111111111111111],[1],[0],[0],[1.7035519000000932],0.993483709273183,3215.4081215,3216.4820046,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row265.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,50,50,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row1.csv,img/neutralC/CFD-MF-358-001-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,51,51,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3216.4820046,3216.4820046,3216.4820046,0.06975469999997586,3216.4820046,3216.4820046,6.0,1.2658390999999938,[0.47962962962962963],[0.225],[1],[0],[0],[1.031058099999882],1.181954887218045,3217.7537404,3219.0054204,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
,,,,,,,,,,,,half_surp_table4.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row1.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,51,51,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
