whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,polygon2.stopped,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,finishMessage_text.stopped,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row107.csv,img/neutralC/CFD-WF-205-006-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,6,6,48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.839683800004,4782.839683800004,4782.839683800004,0.06970429990906268,4782.839683800004,4782.839683800004,1.0,3.4688408999936655,[-0.425],[0.21851851851851853],[1],[0],[0],[3.324053299962543],0.8030075187969925,4786.316899299971,4787.190916899941,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row107.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,6,6,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row176.csv,img/neutralC/CFD-WM-214-026-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,7,7,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4787.190916899941,4787.190916899941,4787.190916899941,0.057541599962860346,4787.190916899941,4787.190916899941,5.0,4.177505600033328,[0.2518518518518518],[0.22870370370370371],[1],[0],[0],[4.038359900005162],0.8360902255639098,4791.373179499991,4792.28541849996,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row176.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,7,7,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row350.csv,img/neutralC/CFD-LM-250-077-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,8,8,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792.28541849996,4792.28541849996,4792.28541849996,0.06437289994210005,4792.28541849996,4792.28541849996,2.0,3.4435591000365093,[-0.2722222222222222],[0.225],[1],[0],[0],[3.279024100047536],1.1478696741854637,4795.736672799918,4796.962289399933,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row350.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,8,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row404.csv,img/neutralC/CFD-BF-034-002-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,9,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4796.962289399933,4796.962289399933,4796.962289399933,0.06492170004639775,4796.962289399933,4796.962289399933,5.0,3.7398837000364438,[0.2564814814814815],[0.21666666666666667],[1],[0],[0],[3.5541883999248967],1.0766917293233083,4800.708996500005,4801.89141479996,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row404.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row349.csv,img/neutralC/CFD-AM-249-163-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,10,10,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4801.89141479996,4801.89141479996,4801.89141479996,0.09388309996575117,4801.89141479996,4801.89141479996,2.0,3.260897299973294,[-0.25462962962962965],[0.22962962962962963],[1],[0],[0],[3.0765292999567464],0.8411027568922306,4805.159004500019,4806.068842999986,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row349.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,10,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row511.csv,img/neutralC/CFD-WF-223-133-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,11,11,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4806.068842999986,4806.068842999986,4806.068842999986,0.057193799992091954,4806.068842999986,4806.068842999986,1.0,2.4779089000076056,[-0.4388888888888889],[0.21481481481481482],[1],[0],[0],[2.311736900010146],0.9233082706766916,4808.553000699962,4809.560056100017,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row511.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,11,11,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row220.csv,img/neutralC/CFD-IM-663-230-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,12,12,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4809.560056100017,4809.560056100017,4809.560056100017,0.06920390005689114,4809.560056100017,4809.560056100017,4.0,4.9129130999790505,[0.08981481481481482],[0.21203703703703702],[1],[0],[0],[4.733084499952383],1.2,4814.47826559993,4815.760030900012,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row220.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,12,12,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row108.csv,img/neutralC/CFD-IM-657-308-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,13,13,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815.760030900012,4815.760030900012,4815.760030900012,0.06778789998497814,4815.760030900012,4815.760030900012,2.0,6.385559499962255,"[-0.25833333333333336, -0.2601851851851852]","[0.2064814814814815, 0.22037037037037038]","[1, 1]","[0, 0]","[0, 0]","[5.4939412999665365, 6.264953900012188]",1.143859649122807,4822.149888099986,4823.369910500012,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row108.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,13,13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row88.csv,img/neutralC/CFD-WM-221-091-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,14,14,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823.369910500012,4823.369910500012,4823.369910500012,0.0630801001098007,4823.369910500012,4823.369910500012,3.0,2.823062499985099,[-0.08333333333333333],[0.21203703703703702],[1],[0],[0],[2.690943899913691],1.069674185463659,4826.1998094000155,4827.346734800027,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row88.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row215.csv,img/neutralC/CFD-WF-015-006-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,15,15,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827.346734800027,4827.346734800027,4827.346734800027,0.06306660000700504,4827.346734800027,4827.346734800027,5.0,2.731999700074084,[0.2722222222222222],[0.22777777777777777],[1],[0],[0],[2.572112699970603],0.9734335839598998,4830.084722999949,4831.1371190999635,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row215.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,15,15,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row540.csv,img/neutralC/CFD-IF-744-114-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,16,16,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4831.1371190999635,4831.1371190999635,4831.1371190999635,0.06557810003869236,4831.1371190999635,4831.1371190999635,6.0,4.013085099984892,[0.42407407407407405],[0.22592592592592592],[1],[0],[0],[3.866945100016892],0.8290726817042606,4835.157512499951,4836.065663199988,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row540.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,16,16,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row484.csv,img/neutralC/CFD-IM-709-103-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,17,17,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4836.065663199988,4836.065663199988,4836.065663199988,0.06369639991316944,4836.065663199988,4836.065663199988,6.0,28.58859699999448,[0.42685185185185187],[0.21944444444444444],[1],[0],[0],[28.424573999946006],1.0636591478696742,4864.657295999932,4865.823359099915,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row484.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,17,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row200.csv,img/neutralC/CFD-BF-203-184-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,18,18,65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4865.823359099915,4865.823359099915,4865.823359099915,0.08992790000047535,4865.823359099915,4865.823359099915,3.0,5.1173532999819145,"[-0.075, -0.08611111111111111]","[0.2361111111111111, 0.22037037037037038]","[1, 1]","[0, 0]","[0, 0]","[4.274985599913634, 4.966183100012131]",1.0546365914786968,4870.947802999988,4872.07333829999,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row200.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,18,18,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row388.csv,img/neutralC/CFD-BM-245-164-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,19,19,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872.07333829999,4872.07333829999,4872.07333829999,0.0576104000210762,4872.07333829999,4872.07333829999,3.0,8.940854100044817,[-0.08518518518518518],[0.21666666666666667],[1],[0],[0],[8.766009400016628],1.0265664160401002,4881.020906299935,4882.1248626000015,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row388.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,19,19,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row98.csv,img/neutralC/CFD-IM-692-011-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,20,20,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4882.1248626000015,4882.1248626000015,4882.1248626000015,0.06408719997853041,4882.1248626000015,4882.1248626000015,6.0,2.6145133998943493,[0.4222222222222222],[0.225],[1],[0],[0],[2.4651107999961823],1.087719298245614,4884.744593199925,4885.91893299995,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row98.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,20,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row242.csv,img/neutralC/CFD-BF-208-266-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,4,0,21,21,54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4885.91893299995,4885.91893299995,4885.91893299995,0.07219060009811074,4885.91893299995,4885.91893299995,5.0,4.867442500079051,[0.25555555555555554],[0.23055555555555557],[1],[0],[0],[4.730514199938625],1.0395989974937343,4890.792814499931,4891.895791899995,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row242.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,21,21,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row16.csv,img/neutralC/CFD-AF-255-209-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,22,22,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4891.895791899995,4891.895791899995,4891.895791899995,0.05139949999283999,4891.895791899995,4891.895791899995,4.0,3.770850699977018,[0.08981481481481482],[0.2212962962962963],[1],[0],[0],[3.5998464999720454],0.869172932330827,4895.670885100029,4896.613449999946,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row16.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,22,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row12.csv,img/neutralC/CFD-BF-200-080-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,4,0,23,23,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4896.613449999946,4896.613449999946,4896.613449999946,0.05997130007017404,4896.613449999946,4896.613449999946,6.0,2.677226800005883,[0.4305555555555556],[0.2222222222222222],[1],[0],[0],[2.507140600006096],0.9644110275689223,4899.296197599964,4900.339791300008,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
,,,,,,,,,,,,half_surp_table5.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row12.csv,,,,,,,,,,,,,,,,,,,0,3,3,4,0,23,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
