whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,polygon2.stopped,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-339-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,19,19,0,,,,,,,,,,,,,,,,,,,3.69438877755511,,,,,,,,,,,1,,,,,,,,,,,,,,1103.7789488999988,1103.7789488999988,1103.7789488999988,1103.7789488999988,1103.8088741999818,1104.0142059999635,1104.1325486999704,1107.5806078999885,1107.5806078999885,1107.5806078999885,['1'],[0.5514622000046074],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-240-013-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,20,20,3,,,,,,,,,,,,,,,,,,,3.6072144288577155,,,,,,,,,,,1,,,,,,,,,,,,,,1107.5806078999885,1107.5806078999885,1107.5806078999885,1107.5806078999885,1107.625649099995,1107.8260799999698,1107.9311377999838,1111.3008296999615,1111.3008296999615,1111.3008296999615,['1'],[0.6080474000191316],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-253-202-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,21,21,13,,,,,,,,,,,,,,,,,,,3.561122244488978,,,,,,,,,,,1,,,,,,,,,,,,,,1111.3008296999615,1111.3008296999615,1111.3008296999615,1111.3008296999615,1111.342500299972,1111.542924600013,1111.6509129999904,1114.9756701999577,1114.9756701999577,1114.9756701999577,['1'],[0.427276200032793],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-251-093-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,22,22,2,,,,,,,,,,,,,,,,,,,3.726452905811623,,,,,,,,,,,1,,,,,,,,,,,,,,1114.9756701999577,1114.9756701999577,1114.9756701999577,1114.9756701999577,1115.0135540000047,1115.219966100005,1115.3290311999735,1118.8214622999658,1118.8214622999658,1118.8214622999658,['8'],[0.4986143999849446],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-211-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,23,23,22,,,,,,,,,,,,,,,,,,,3.972945891783567,,,,,,,,,,,1,,,,,,,,,,,,,,1118.8214622999658,1118.8214622999658,1118.8214622999658,1118.8214622999658,1118.8569614000153,1119.0600091000088,1119.1759868999943,1122.9046005000127,1122.9046005000127,1122.9046005000127,['8'],[0.584840300027281],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-025-019-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,24,24,23,,,,,,,,,,,,,,,,,,,3.9519038076152304,,,,,,,,,,,1,,,,,,,,,,,,,,1122.9046005000127,1122.9046005000127,1122.9046005000127,1122.9046005000127,1122.9444192000083,1123.144837300002,1123.2551569999778,1126.9760948999901,1126.9760948999901,1126.9760948999901,['8'],[0.5092865999904461],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-255-140-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,25,25,10,,,,,,,,,,,,,,,,,,,3.502004008016032,,,,,,,,,,,1,,,,,,,,,,,,,,1126.9760948999901,1126.9760948999901,1126.9760948999901,1126.9760948999901,1127.0104417999974,1127.2123162999633,1127.3274541000137,1130.6013379999786,1130.6013379999786,1130.6013379999786,['1'],[0.4151328999432735],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-202-063-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,26,26,17,,,,,,,,,,,,,,,,,,,3.7575150300601203,,,,,,,,,,,1,,,,,,,,,,,,,,1130.6013379999786,1130.6013379999786,1130.6013379999786,1130.6013379999786,1130.6333554000012,1130.8370267999708,1130.953480599972,1134.488661899988,1134.488661899988,1134.488661899988,['1'],[0.3755746000097133],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-245-084-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,27,27,26,,,,,,,,,,,,,,,,,,,3.659318637274549,,,,,,,,,,,1,,,,,,,,,,,,,,1134.488661899988,1134.488661899988,1134.488661899988,1134.488661899988,1134.5151526000118,1134.7190097999992,1134.839619299979,1138.2675013999688,1138.2675013999688,1138.2675013999688,['8'],[0.3845382999861613],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-021-021-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,28,28,18,,,,,,,,,,,,,,,,,,,3.850701402805611,,,,,,,,,,,1,,,,,,,,,,,,,,1138.2675013999688,1138.2675013999688,1138.2675013999688,1138.2675013999688,1138.2981858999701,1138.4986266999622,1138.6165428999811,1142.2254944999586,1142.2254944999586,1142.2254944999586,['8'],[0.39619570004288107],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-694-297-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,29,29,15,,,,,,,,,,,,,,,,,,,3.823647294589178,,,,,,,,,,,1,,,,,,,,,,,,,,1142.2254944999586,1142.2254944999586,1142.2254944999586,1142.2254944999586,1142.2711922999588,1142.4729111999623,1142.5778780999826,1146.1726408000104,1146.1726408000104,1146.1726408000104,['1'],[0.44105329999001697],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-214-026-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,30,30,24,,,,,,,,,,,,,,,,,,,3.5100200400801604,,,,,,,,,,,0,,,,,,,,,,,,,,1146.1726408000104,1146.1726408000104,1146.1726408000104,1146.1726408000104,1146.2034926000051,1146.4062418999965,1146.5244486000156,1149.8096537999809,1149.8096537999809,1149.8096537999809,"['8', '8']","[0.44880069995997474, 0.6171638999949209]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-224-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,7,0,31,31,9,,,,,,,,,,,,,,,,,,,3.9408817635270537,,,,,,,,,,,1,,,,,,,,,,,,,,1149.8096537999809,1149.8096537999809,1149.8096537999809,1149.8096537999809,1149.8375753000146,1150.0402745999745,1150.1599813000066,1153.7558280999656,1153.7558280999656,1153.7558280999656,['1'],[0.47007849998772144],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1153.7558280999656,1163.7531083999784,8,0.8314230000250973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-219-141-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,1171.5376160999876,3.7034068136272547,,,,,,,,,,,1,,,,,,,,,,1164.5936640999862,1164.5936640999862,8,6.916002499987371,1173.672137699963,1173.672137699963,1173.672137699963,1173.672137699963,1173.6801655999734,1173.8804302999633,1174.024138799985,1177.4918480999768,1177.4918480999768,1177.4918480999768,['1'],[0.5833281999803148],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-228-065-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,1,1,10,,,,,,,,,,,,,,,,,,,3.908817635270541,,,,,,,,,,,1,,,,,,,,,,,,,,1177.4918480999768,1177.4918480999768,1177.4918480999768,1177.4918480999768,1177.531954200007,1177.736055699992,1177.8465094999992,1181.5105161999818,1181.5105161999818,1181.5105161999818,['8'],[0.410528999986127],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-045-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,2,2,12,,,,,,,,,,,,,,,,,,,3.5110220440881763,,,,,,,,,,,1,,,,,,,,,,,,,,1181.5105161999818,1181.5105161999818,1181.5105161999818,1181.5105161999818,1181.5507480999804,1181.7568490999984,1181.8639719999628,1185.1239851000137,1185.1239851000137,1185.1239851000137,['1'],[0.2910103999893181],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-208-143-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,3,3,1,,,,,,,,,,,,,,,,,,,3.5420841683366735,,,,,,,,,,,1,,,,,,,,,,,,,,1185.1239851000137,1185.1239851000137,1185.1239851000137,1185.1239851000137,1185.1768082999624,1185.3765514999977,1185.4766912999912,1188.7875333999982,1188.7875333999982,1188.7875333999982,['8'],[0.33807310002157465],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-256-138-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,4,4,14,,,,,,,,,,,,,,,,,,,3.536072144288577,,,,,,,,,,,1,,,,,,,,,,,,,,1188.7875333999982,1188.7875333999982,1188.7875333999982,1188.7875333999982,1188.818367299973,1189.022300200013,1189.1375315999612,1192.438941099972,1192.438941099972,1192.438941099972,['1'],[0.27571769995847717],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-006-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,5,5,17,,,,,,,,,,,,,,,,,,,3.7645290581162327,,,,,,,,,,,0,,,,,,,,,,,,,,1192.438941099972,1192.438941099972,1192.438941099972,1192.438941099972,1192.4745157000143,1192.674812000012,1192.7886253999895,1196.3213080000132,1196.3213080000132,1196.3213080000132,['8'],[0.27050789998611435],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-024-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,6,6,19,,,,,,,,,,,,,,,,,,,3.6022044088176353,,,,,,,,,,,0,,,,,,,,,,,,,,1196.3213080000132,1196.3213080000132,1196.3213080000132,1196.3213080000132,1196.3569725999841,1196.562180000008,1196.6714298999868,1200.0437782999943,1200.0437782999943,1200.0437782999943,['1'],[0.3185345000238158],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-666-372-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,7,7,21,,,,,,,,,,,,,,,,,,,3.559118236472946,,,,,,,,,,,1,,,,,,,,,,,,,,1200.0437782999943,1200.0437782999943,1200.0437782999943,1200.0437782999943,1200.0796320000081,1200.2802616999834,1200.3930028000032,1203.725735199987,1203.725735199987,1203.725735199987,['8'],[0.38759099994786084],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-722-456-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,8,8,24,,,,,,,,,,,,,,,,,,,3.513026052104208,,,,,,,,,,,1,,,,,,,,,,,,,,1203.725735199987,1203.725735199987,1203.725735199987,1203.725735199987,1203.7566820000065,1203.9627829999663,1204.083160099981,1207.3460905000102,1207.3460905000102,1207.3460905000102,['8'],[0.3394869999610819],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-006-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,9,9,2,,,,,,,,,,,,,,,,,,,3.7685370741482966,,,,,,,,,,,1,,,,,,,,,,,,,,1207.3460905000102,1207.3460905000102,1207.3460905000102,1207.3460905000102,1207.3891558999894,1207.589948799985,1207.7063912999583,1211.234530399961,1211.234530399961,1211.234530399961,['1'],[0.4980146000161767],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-217-070-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,10,10,25,,,,,,,,,,,,,,,,,,,3.6753507014028055,,,,,,,,,,,1,,,,,,,,,,,,,,1211.234530399961,1211.234530399961,1211.234530399961,1211.234530399961,1211.270271299989,1211.4699489999912,1211.5838479999802,1215.0146834999905,1215.0146834999905,1215.0146834999905,['8'],[0.35565670003416017],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-325-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,11,11,22,,,,,,,,,,,,,,,,,,,3.659318637274549,,,,,,,,,,,1,,,,,,,,,,,,,,1215.0146834999905,1215.0146834999905,1215.0146834999905,1215.0146834999905,1215.0607971000136,1215.2602651999914,1215.3675378999906,1218.7795221999986,1218.7795221999986,1218.7795221999986,['8'],[0.5253734000143595],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-237-223-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,12,12,18,,,,,,,,,,,,,,,,,,,3.7595190380761525,,,,,,,,,,,1,,,,,,,,,,,,,,1218.7795221999986,1218.7795221999986,1218.7795221999986,1218.7795221999986,1218.8291977999615,1219.0308902999968,1219.1315813999972,1222.649222899985,1222.649222899985,1222.649222899985,['1'],[0.41314419999253005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-240-199-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,13,13,3,,,,,,,,,,,,,,,,,,,3.708416833667335,,,,,,,,,,,1,,,,,,,,,,,,,,1222.649222899985,1222.649222899985,1222.649222899985,1222.649222899985,1222.6930678999634,1222.8940102999914,1223.0032835999737,1226.4656975999824,1226.4656975999824,1226.4656975999824,['1'],[0.505173499986995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-249-163-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,2,0,14,14,30,,,,,,,,,,,,,,,,,,,3.9368737474949898,,,,,,,,,,,1,,,,,,,,,,,,,,1226.4656975999824,1226.4656975999824,1226.4656975999824,1226.4656975999824,1226.510986600013,1226.7133396000136,1226.8163155000075,1230.5301753999665,1230.5301753999665,1230.5301753999665,['1'],[0.3770088999881409],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200006,B,2022-10-11_13h52.36.673,mfe_b,2022.2.4,240.4383673223241,
