whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row217.csv,img/neutralC/CFD-WM-257-161-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,47,47,57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898.019696899999,2898.019696899999,2898.019696899999,0.06958949999898323,2898.019696899999,2898.019696899999,2.0,1.7856236000006902,[-0.2518518518518518],[0.21851851851851853],[1],[0],[0],[1.7310307000007015],0.849122807017544,2899.8095507,2900.7275832000014,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row217.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,47,47,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row257.csv,img/neutralC/CFD-LF-242-121-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,48,48,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900.7275832000014,2900.7275832000014,2900.7275832000014,0.05544000000008964,2900.7275832000014,2900.7275832000014,5.0,1.6577161999994132,[0.25555555555555554],[0.2111111111111111],[1],[0],[0],[1.572046199999022],0.8781954887218045,2902.3909263999994,2903.359216500001,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row257.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,48,48,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row156.csv,img/neutralC/CFD-WM-213-076-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,49,49,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.359216500001,2903.359216500001,2903.359216500001,0.07704849999936414,2903.359216500001,2903.359216500001,1.0,1.5455130000009376,[-0.44537037037037036],[0.22962962962962963],[1],[0],[0],[1.4690956000013102],0.9072681704260651,2904.9110683,2905.9099005999997,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row156.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,49,49,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row191.csv,img/neutralC/CFD-BM-223-171-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,50,50,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.9099005999997,2905.9099005999997,2905.9099005999997,0.07876290000058361,2905.9099005999997,2905.9099005999997,1.0,2.1349451999994926,"[-0.4398148148148148, -0.425]","[0.23981481481481481, 0.22407407407407406]","[1, 1]","[0, 0]","[0, 0]","[1.6383045999973547, 2.039284599999519]",0.8451127819548871,2908.047701899999,2908.9693270999996,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row191.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,50,50,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row302.csv,img/neutralC/CFD-LF-210-220-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,51,51,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908.9693270999996,2908.9693270999996,2908.9693270999996,0.06357420000131242,2908.9693270999996,2908.9693270999996,3.0,1.658665300001303,[-0.08333333333333333],[0.22407407407407406],[1],[0],[0],[1.5800961999993888],1.2,2910.634512299999,2911.9131210999985,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row302.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,51,51,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row163.csv,img/neutralC/CFD-BM-252-161-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,52,52,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911.9131210999985,2911.9131210999985,2911.9131210999985,0.06216839999979129,2911.9131210999985,2911.9131210999985,1.0,1.565843100001075,[-0.42592592592592593],[0.22314814814814815],[1],[0],[0],[1.4375026000016078],0.8982456140350876,2913.481608099999,2914.465763299999,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row163.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,52,52,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row230.csv,img/neutralC/CFD-WF-214-122-N.jpg,1,,,,,,,,,,,,,,,,,0,0,0,0,0,53,53,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914.465763299999,2914.465763299999,2914.465763299999,0.07319909999932861,2914.465763299999,2914.465763299999,3.0,2.1061233000000357,"[-0.10092592592592593, -0.08148148148148149]","[0.2351851851851852, 0.21666666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.5169009999990521, 1.990259900001547]",1.117794486215539,2916.5758994999997,2917.767992500001,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row230.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,53,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row276.csv,img/neutralC/CFD-MF-322-020-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,54,54,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917.767992500001,2917.767992500001,2917.767992500001,0.06353189999936149,2917.767992500001,2917.767992500001,4.0,2.2855137000005925,"[0.08518518518518518, 0.08888888888888889]","[0.2, 0.21851851851851853]","[1, 1]","[0, 0]","[0, 0]","[1.8030236000013247, 2.2100889000030293]",0.9002506265664161,2920.058013499998,2921.0290650999996,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row276.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,54,54,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row2.csv,img/neutralC/CFD-BM-238-242-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,55,55,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2921.0290650999996,2921.0290650999996,2921.0290650999996,0.057812099999864586,2921.0290650999996,2921.0290650999996,1.0,1.8042163999998593,[-0.41759259259259257],[0.21203703703703702],[1],[0],[0],[1.73817340000096],0.8511278195488722,2922.839089000001,2923.779327600001,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row2.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,55,55,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row13.csv,img/neutralC/CFD-LM-203-026-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,56,56,54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.779327600001,2923.779327600001,2923.779327600001,0.07556670000121812,2923.779327600001,2923.779327600001,5.0,1.7591692999994848,[0.24444444444444444],[0.21388888888888888],[1],[0],[0],[1.6487173999994411],1.011528822055138,2925.5418629999986,2926.6226346000003,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row13.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,56,56,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row453.csv,img/neutralC/CFD-AM-238-269-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,57,57,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926.6226346000003,2926.6226346000003,2926.6226346000003,0.05615899999975227,2926.6226346000003,2926.6226346000003,1.0,1.5733461999989231,[-0.43333333333333335],[0.2111111111111111],[1],[0],[0],[1.4302067999997234],0.8050125313283208,2928.2005661000003,2929.078374500001,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row453.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,57,57,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row335.csv,img/neutralC/CFD-MM-300-035-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,58,58,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929.078374500001,2929.078374500001,2929.078374500001,0.058380700000270735,2929.078374500001,2929.078374500001,1.0,1.640570999999909,[-0.4324074074074074],[0.2222222222222222],[1],[0],[0],[1.543463800000609],1.0005012531328321,2930.7234983000017,2931.8144251999984,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row335.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,58,58,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row525.csv,img/neutralC/CFD-LM-252-076-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,59,59,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2931.8144251999984,2931.8144251999984,2931.8144251999984,0.07727309999972931,2931.8144251999984,2931.8144251999984,5.0,2.3723719000008714,[0.27314814814814814],[0.21944444444444444],[1],[0],[0],[2.289252700000361],1.194987468671679,2934.1944716,2935.4830838000016,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row525.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,59,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row422.csv,img/neutralC/CFD-AM-217-085-N.jpg,1,,,,,,,,,,,,,,,,,0,0,0,0,0,60,60,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935.4830838000016,2935.4830838000016,2935.4830838000016,0.08076060000166763,2935.4830838000016,2935.4830838000016,3.0,2.376401400000759,[-0.1],[0.21481481481481482],[1],[0],[0],[2.293605499999103],1.1007518796992481,2937.864489200001,2939.0424650999994,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row422.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,60,60,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row153.csv,img/neutralC/CFD-IF-733-110-N.jpg,1,,,,,,,,,,,,,,,,,0,0,0,0,0,61,61,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2939.0424650999994,2939.0424650999994,2939.0424650999994,0.06657750000158558,2939.0424650999994,2939.0424650999994,4.0,1.540733800000453,[0.08796296296296297],[0.22314814814814815],[1],[0],[0],[1.4512692999996943],0.849122807017544,2940.5922606999993,2941.5300639000016,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row153.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,61,61,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row296.csv,img/neutralC/CFD-BM-242-233-N.jpg,1,,,,,,,,,,,,,,,,,0,0,0,0,0,62,62,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941.5300639000016,2941.5300639000016,2941.5300639000016,0.07446129999880213,2941.5300639000016,2941.5300639000016,1.0,1.5251764000022376,[-0.42314814814814816],[0.21666666666666667],[1],[0],[0],[1.448456600002828],1.0025062656641603,2943.057983499999,2944.1319651000013,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row296.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,62,62,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row251.csv,img/neutralC/CFD-WM-029-023-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,63,63,59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2944.1319651000013,2944.1319651000013,2944.1319651000013,0.05900580000161426,2944.1319651000013,2944.1319651000013,1.0,2.312986799999635,"[-0.44537037037037036, -0.4398148148148148]","[0.23981481481481481, 0.22685185185185186]","[1, 1]","[0, 0]","[0, 0]","[1.8873115000023972, 2.1974860000009357]",0.9634085213032582,2946.4503774000004,2947.4899742000016,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row251.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,63,63,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row497.csv,img/neutralC/CFD-MM-324-069-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,0,0,64,64,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947.4899742000016,2947.4899742000016,2947.4899742000016,0.061642399999982445,2947.4899742000016,2947.4899742000016,3.0,1.4649358999995457,[-0.08518518518518518],[0.21296296296296297],[1],[0],[0],[1.380306200000632],1.1167919799498744,2948.9580449999994,2950.157970100001,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row497.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,0,64,64,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
