whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row250.csv,,,,,,,,,,,,,,,,,,,0,0,0,2,0,67,67,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row393.csv,img/neutralC/CFD-AM-212-050-N.jpg,1,,,,,,,,,,,,,,,,,0,0,0,2,0,68,68,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221.097994099837,3221.097994099837,3221.097994099837,0.05358469998463988,3221.097994099837,3221.097994099837,5.0,5.571961299981922,[0.25277777777777777],[0.2222222222222222],[1],[0],[0],[5.391187899978831],1.0075187969924813,3226.675239400007,3227.757521599997,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row393.csv,,,,,,,,,,,,,,,,,,,0,0,0,2,0,68,68,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row180.csv,img/neutralC/CFD-BM-024-001-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,2,0,69,69,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227.757521599997,3227.757521599997,3227.757521599997,0.06167449988424778,3227.757521599997,3227.757521599997,3.0,3.8251279999967664,[-0.08148148148148149],[0.21574074074074073],[1],[0],[0],[3.6969333000015467],1.125814536340852,3231.5863528999034,3232.805067199981,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row180.csv,,,,,,,,,,,,,,,,,,,0,0,0,2,0,69,69,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row55.csv,img/neutralC/CFD-WM-206-045-N.jpg,0,,,,,,,,,,,,,,,,,0,0,0,2,0,70,70,53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3232.805067199981,3232.805067199981,3232.805067199981,0.07915159990079701,3232.805067199981,3232.805067199981,2.0,2.782134899869561,[-0.24351851851851852],[0.21388888888888888],[1],[0],[0],[2.6075641000643373],1.1969924812030077,3235.589924799977,3236.868037799839,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row55.csv,,,,,,,,,,,,,,,,,,,0,0,0,2,0,70,70,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row103.csv,img/neutralC/CFD-BM-228-145-N.jpg,1,,,,,,,,,,,,,,,,,0,0,0,2,0,71,71,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3236.868037799839,3236.868037799839,3236.868037799839,0.07038439996540546,3236.868037799839,3236.868037799839,3.0,2.156248199986294,[-0.09259259259259259],[0.2212962962962963],[1],[0],[0],[2.003359900088981],1.0526315789473684,3239.0278746997938,3240.0842765998095,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row103.csv,,,,,,,,,,,,,,,,,,,0,0,0,2,0,71,71,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table3.csv,New or Old?,New,Old,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row148.csv,img/neutralC/CFD-AF-206-079-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,0,0,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3240.0842765998095,3240.0842765998095,8,9.089005599962547,3249.181202800013,3251.294708199799,3251.294708199799,3251.294708199799,0.10241210018284619,3251.294708199799,3251.294708199799,4.0,6.092662699986249,[0.09074074074074075],[0.22407407407407406],[1],[0],[0],[5.944022499956191],0.8300751879699249,3257.394766599871,3258.30325119989,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row148.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,0,0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row129.csv,img/neutralC/CFD-BM-218-132-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,1,1,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3258.30325119989,3258.30325119989,3258.30325119989,0.0675097000785172,3258.30325119989,3258.30325119989,2.0,3.9595244000665843,[-0.25555555555555554],[0.2222222222222222],[1],[0],[0],[3.785462799947709],0.9203007518796992,3262.269377599936,3263.265294399811,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row129.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row137.csv,img/neutralC/CFD-MM-305-003-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,2,2,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263.265294399811,3263.265294399811,3263.265294399811,0.062083200085908175,3263.265294399811,3263.265294399811,3.0,3.059913699980825,[-0.1111111111111111],[0.22314814814814815],[1],[0],[0],[2.883275599917397],0.8802005012531329,3266.3306781998836,3267.287655599881,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row137.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row1.csv,img/neutralC/CFD-MF-358-001-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,3,3,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3267.287655599881,3267.287655599881,3267.287655599881,0.06529589998535812,3267.287655599881,3267.287655599881,5.0,2.8131116000004113,[0.2564814814814815],[0.2175925925925926],[1],[0],[0],[2.6287829999346286],1.1659147869674185,3270.1039469998796,3271.3451618999243,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row1.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row526.csv,img/neutralC/CFD-LF-205-100-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,4,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3271.3451618999243,3271.3451618999243,3271.3451618999243,0.062398099806159735,3271.3451618999243,3271.3451618999243,3.0,2.342493100091815,[-0.08148148148148149],[0.22407407407407406],[1],[0],[0],[2.219853400019929],0.806015037593985,3273.6907896997873,3274.584365699906,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row526.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row110.csv,img/neutralC/CFD-BF-051-035-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,3,0,5,5,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3274.584365699906,3274.584365699906,3274.584365699906,0.07692679995670915,3274.584365699906,3274.584365699906,4.0,1.917109299916774,[0.07592592592592592],[0.21666666666666667],[1],[0],[0],[1.7511624998878688],1.1588972431077693,3276.5069676998537,3277.740155000007,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row110.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,5,5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row235.csv,img/neutralC/CFD-WM-036-031-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,3,0,6,6,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3277.740155000007,3277.740155000007,3277.740155000007,0.061559699941426516,3277.740155000007,3277.740155000007,2.0,2.6874891000334173,"[-0.2351851851851852, -0.2601851851851852]","[0.20277777777777778, 0.22685185185185186]","[1, 1]","[0, 0]","[0, 0]","[1.905251800082624, 2.546347100054845]",0.8010025062656642,3280.432270599995,3281.314328099834,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row235.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,6,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row285.csv,img/neutralC/CFD-WM-245-123-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,7,7,55,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281.314328099834,3281.314328099834,3281.314328099834,0.06878759991377592,3281.314328099834,3281.314328099834,3.0,1.8806553001049906,[-0.08425925925925926],[0.20833333333333334],[1],[0],[0],[1.7125074998475611],0.9042606516290727,3283.19831729983,3284.1881309999153,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row285.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,7,7,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row116.csv,img/neutralC/CFD-MF-313-002-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,3,0,8,8,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284.1881309999153,3284.1881309999153,3284.1881309999153,0.0716508999466896,3284.1881309999153,3284.1881309999153,3.0,2.033937099855393,[-0.09351851851851851],[0.22407407407407406],[1],[0],[0],[1.8670148998498917],0.968421052631579,3286.2305469999555,3287.2714272998273,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row116.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,8,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row5.csv,img/neutralC/CFD-AF-252-135-N.jpg,1,,,,,,,,,,,,,,,,,0,1,1,3,0,9,9,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3287.2714272998273,3287.2714272998273,3287.2714272998273,0.05755689996294677,3287.2714272998273,3287.2714272998273,2.0,2.1463058998342603,[-0.24351851851851852],[0.22314814814814815],[1],[0],[0],[1.9888953000772744],1.006516290726817,3289.4211641999427,3290.5103847999126,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row5.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,9,9,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row402.csv,img/neutralC/CFD-IM-651-308-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,10,10,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290.5103847999126,3290.5103847999126,3290.5103847999126,0.0709591000340879,3290.5103847999126,3290.5103847999126,2.0,4.75121090002358,"[-0.26944444444444443, -0.23796296296296296]","[0.2037037037037037, 0.20833333333333334]","[1, 1]","[0, 0]","[0, 0]","[3.5029100999236107, 4.151690399972722]",1.1859649122807019,3295.2655082999263,3296.5281061998103,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row402.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,10,10,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row327.csv,img/neutralC/CFD-WM-225-127-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,11,11,59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296.5281061998103,3296.5281061998103,3296.5281061998103,0.06198300002142787,3296.5281061998103,3296.5281061998103,2.0,3.0042493999935687,[-0.25462962962962965],[0.21481481481481482],[1],[0],[0],[2.8244354999624193],1.0365914786967418,3299.5351424999535,3300.6457121998537,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row327.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,11,11,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row265.csv,img/neutralC/CFD-IM-698-011-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,12,12,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.6457121998537,3300.6457121998537,3300.6457121998537,0.06062910007312894,3300.6457121998537,3300.6457121998537,2.0,1.7242743000388145,[-0.25462962962962965],[0.2222222222222222],[1],[0],[0],[1.6252674001734704],0.9794486215538847,3302.374719399959,3303.426765299868,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row265.csv,,,,,,,,,,,,,,,,,,,0,1,1,3,0,12,12,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,half_surp_table4.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row274.csv,img/neutralC/CFD-LM-212-143-N.jpg,0,,,,,,,,,,,,,,,,,0,1,1,3,0,13,13,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3303.426765299868,3303.426765299868,3303.426765299868,0.06133450008928776,3303.426765299868,3303.426765299868,4.0,1.6352096998598427,[0.08518518518518518],[0.22037037037037038],[1],[0],[0],[1.4893642000388354],0.8781954887218045,3305.065559200011,3306.026132899802,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
