whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-012-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,22,22,0,,,,,,,,,,,,,,,,,,,3.880761523046092,,,,,,,,,,1,,,,,,,,,,,,,,,1131.0711048999801,1131.0711048999801,1131.0711048999801,1131.0711048999801,1131.1203624999616,1131.3239213000052,1131.424307799898,1135.056829500012,1135.056829500012,1135.056829500012,['1'],[0.45313060004264116],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-309-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,23,23,18,,,,,,,,,,,,,,,,,,,3.8657314629258517,,,,,,,,,,0,,,,,,,,,,,,,,,1135.056829500012,1135.056829500012,1135.056829500012,1135.056829500012,1135.1063473999966,1135.3098997999914,1135.4083829999436,1139.0430874000303,1139.0430874000303,1139.0430874000303,['8'],[0.32094920007511973],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-018-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,24,24,20,,,,,,,,,,,,,,,,,,,3.7925851703406814,,,,,,,,,,1,,,,,,,,,,,,,,,1139.0430874000303,1139.0430874000303,1139.0430874000303,1139.0430874000303,1139.0777904998977,1139.280619499972,1139.3949279000517,1142.9581535998732,1142.9581535998732,1142.9581535998732,['1'],[0.48188350023701787],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-213-076-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,25,25,6,,,,,,,,,,,,,,,,,,,3.5771543086172346,,,,,,,,,,1,,,,,,,,,,,,,,,1142.9581535998732,1142.9581535998732,1142.9581535998732,1142.9581535998732,1142.9926972999237,1143.1952350998763,1143.3105366998352,1146.6441418998875,1146.6441418998875,1146.6441418998875,['8'],[0.44952040002681315],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-206-086-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,26,26,5,,,,,,,,,,,,,,,,,,,3.7384769539078158,,,,,,,,,,1,,,,,,,,,,,,,,,1146.6441418998875,1146.6441418998875,1146.6441418998875,1146.6441418998875,1146.6846950000618,1146.8865575999953,1146.9972584999632,1150.5045690999832,1150.5045690999832,1150.5045690999832,['8'],[0.46964480006136],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-354-067-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,27,27,16,,,,,,,,,,,,,,,,,,,3.8547094188376754,,,,,,,,,,1,,,,,,,,,,,,,,,1150.5045690999832,1150.5045690999832,1150.5045690999832,1150.5045690999832,1150.538015899947,1150.7388285999186,1150.8561082999222,1154.4795359000564,1154.4795359000564,1154.4795359000564,['8'],[0.48793930001556873],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-245-123-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,28,28,23,,,,,,,,,,,,,,,,,,,3.9809619238476954,,,,,,,,,,1,,,,,,,,,,,,,,,1154.4795359000564,1154.4795359000564,1154.4795359000564,1154.4795359000564,1154.510562399868,1154.7138392999768,1154.8324923999608,1158.564064499922,1158.564064499922,1158.564064499922,['1'],[0.7084589002188295],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-242-154-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,29,29,17,,,,,,,,,,,,,,,,,,,3.8066132264529062,,,,,,,,,,1,,,,,,,,,,,,,,,1158.564064499922,1158.564064499922,1158.564064499922,1158.564064499922,1158.6154475000221,1158.8199336000253,1158.9168851999566,1162.476496499963,1162.476496499963,1162.476496499963,['1'],[0.4524504002183676],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-002-009-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,30,30,8,,,,,,,,,,,,,,,,,,,3.8867735470941884,,,,,,,,,,1,,,,,,,,,,,,,,,1162.476496499963,1162.476496499963,1162.476496499963,1162.476496499963,1162.5215560998768,1162.7235230999067,1162.83172869985,1166.4831822998822,1166.4831822998822,1166.4831822998822,['1'],[0.34588750009424984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-241-072-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,4,0,31,31,10,,,,,,,,,,,,,,,,,,,3.6342685370741483,,,,,,,,,,1,,,,,,,,,,,,,,,1166.4831822998822,1166.4831822998822,1166.4831822998822,1166.4831822998822,1166.5185785000212,1166.721346899867,1166.835269199917,1170.1256627999246,1170.1256627999246,1170.1256627999246,['1'],[0.4204788003116846],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1170.1256627999246,1180.113871899899,8,1.4725181001704186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-717-110-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,0,0,4,,,,,,,,,,,,,,,,,,1187.117255399935,3.8547094188376754,,,,,,,,,,1,,,,,,,,,,,1181.603819299955,1181.603819299955,8,5.488612900022417,1189.2612166998442,1189.2612166998442,1189.2612166998442,1189.2612166998442,1189.2612166998442,1189.4620361998677,1189.6161739998497,1193.2420212000143,1193.2420212000143,1193.2420212000143,['8'],[0.7188186999410391],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-216-088-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,1,1,19,,,,,,,,,,,,,,,,,,,3.5110220440881763,,,,,,,,,,1,,,,,,,,,,,,,,,1193.2420212000143,1193.2420212000143,1193.2420212000143,1193.2420212000143,1193.2727140998468,1193.4729951999616,1193.5926997999195,1196.854683500016,1196.854683500016,1196.854683500016,['8'],[0.405317900236696],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-257-161-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,2,2,21,,,,,,,,,,,,,,,,,,,3.9749498997995993,,,,,,,,,,1,,,,,,,,,,,,,,,1196.854683500016,1196.854683500016,1196.854683500016,1196.854683500016,1196.9083779999055,1197.1160764999222,1197.2095933998935,1200.9419024998788,1200.9419024998788,1200.9419024998788,['8'],[0.37733080005273223],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-316-156-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,3,3,20,,,,,,,,,,,,,,,,,,,3.6773547094188377,,,,,,,,,,1,,,,,,,,,,,,,,,1200.9419024998788,1200.9419024998788,1200.9419024998788,1200.9419024998788,1200.983540300047,1201.1854304999579,1201.3081278000027,1204.7419193999376,1204.7419193999376,1204.7419193999376,['8'],[0.35360950022004545],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-661-254-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,4,4,8,,,,,,,,,,,,,,,,,,,3.9859719438877756,,,,,,,,,,1,,,,,,,,,,,,,,,1204.7419193999376,1204.7419193999376,1204.7419193999376,1204.7419193999376,1204.7738027998712,1204.9849147999194,1205.0983370998874,1208.8405081999954,1208.8405081999954,1208.8405081999954,['8'],[0.3238134002313018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-307-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,5,5,30,,,,,,,,,,,,,,,,,,,3.8647294589178354,,,,,,,,,,1,,,,,,,,,,,,,,,1208.8405081999954,1208.8405081999954,1208.8405081999954,1208.8405081999954,1208.8816279999446,1209.0822105000261,1209.1932953998912,1212.8293784998823,1212.8293784998823,1212.8293784998823,['8'],[0.38559380010701716],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-212-066-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,6,6,24,,,,,,,,,,,,,,,,,,,3.997995991983968,,,,,,,,,,1,,,,,,,,,,,,,,,1212.8293784998823,1212.8293784998823,1212.8293784998823,1212.8293784998823,1212.8601808999665,1213.0630021998659,1213.1787651998457,1216.9512358000502,1216.9512358000502,1216.9512358000502,['1'],[0.38525430019944906],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-216-061-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,7,7,15,,,,,,,,,,,,,,,,,,,3.651302605210421,,,,,,,,,,1,,,,,,,,,,,,,,,1216.9512358000502,1216.9512358000502,1216.9512358000502,1216.9512358000502,1216.9821770000271,1217.1857139000203,1217.3017311999574,1220.7112646999303,1220.7112646999303,1220.7112646999303,['1'],[0.39067390002310276],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-033-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,8,8,22,,,,,,,,,,,,,,,,,,,3.6022044088176353,,,,,,,,,,1,,,,,,,,,,,,,,,1220.7112646999303,1220.7112646999303,1220.7112646999303,1220.7112646999303,1220.751607599901,1220.954910499975,1221.0627703999635,1224.4378994998988,1224.4378994998988,1224.4378994998988,['8'],[0.4202521999832243],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-015-004-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,9,9,3,,,,,,,,,,,,,,,,,,,3.876753507014028,,,,,,,,,,0,,,,,,,,,,,,,,,1224.4378994998988,1224.4378994998988,1224.4378994998988,1224.4378994998988,1224.4651237998623,1224.6681504000444,1224.7886931998655,1228.4329372998327,1228.4329372998327,1228.4329372998327,"['8', '1', '8']","[0.39888340001925826, 0.5416676001623273, 0.5666303001344204]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-258-125-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,10,10,17,,,,,,,,,,,,,,,,,,,3.5210420841683367,,,,,,,,,,1,,,,,,,,,,,,,,,1228.4329372998327,1228.4329372998327,1228.4329372998327,1228.4329372998327,1228.4686324000359,1228.6695985000115,1228.7879856999498,1232.0793798000086,1232.0793798000086,1232.0793798000086,['1'],[0.39684610022231936],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-218-132-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,11,11,28,,,,,,,,,,,,,,,,,,,3.5551102204408815,,,,,,,,,,1,,,,,,,,,,,,,,,1232.0793798000086,1232.0793798000086,1232.0793798000086,1232.0793798000086,1232.1109360998962,1232.314796200022,1232.4314027999062,1235.7568707999308,1235.7568707999308,1235.7568707999308,['8'],[0.3705783002078533],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-230-189-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,12,12,7,,,,,,,,,,,,,,,,,,,3.6983967935871744,,,,,,,,,,1,,,,,,,,,,,,,,,1235.7568707999308,1235.7568707999308,1235.7568707999308,1235.7568707999308,1235.789083099924,1235.9932554999832,1236.1095026999246,1239.576252100058,1239.576252100058,1239.576252100058,['1'],[0.32292460021562874],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-209-072-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,13,13,29,,,,,,,,,,,,,,,,,,,3.990981963927856,,,,,,,,,,0,,,,,,,,,,,,,,,1239.576252100058,1239.576252100058,1239.576252100058,1239.576252100058,1239.6079950998537,1239.8103612000123,1239.9268581999931,1243.7177340998314,1243.7177340998314,1243.7177340998314,['8'],[0.3232217999175191],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-209-172-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,14,14,5,,,,,,,,,,,,,,,,,,,3.906813627254509,,,,,,,,,,1,,,,,,,,,,,,,,,1243.7177340998314,1243.7177340998314,1243.7177340998314,1243.7177340998314,1243.7304054999258,1243.9324254998937,1244.0688485000283,1247.7592472999822,1247.7592472999822,1247.7592472999822,['8'],[0.4569135003257543],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-041-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,15,15,2,,,,,,,,,,,,,,,,,,,3.880761523046092,,,,,,,,,,1,,,,,,,,,,,,,,,1247.7592472999822,1247.7592472999822,1247.7592472999822,1247.7592472999822,1247.776851200033,1247.987003899878,1248.1106090999674,1251.7433855000418,1251.7433855000418,1251.7433855000418,['8'],[0.41244000010192394],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-230-202-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,16,16,11,,,,,,,,,,,,,,,,,,,3.5150300601202407,,,,,,,,,,1,,,,,,,,,,,,,,,1251.7433855000418,1251.7433855000418,1251.7433855000418,1251.7433855000418,1251.7933886998799,1251.9951845998876,1252.0961165998597,1255.3814435999375,1255.3814435999375,1255.3814435999375,['1'],[0.3658302000258118],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-215-247-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,0,0,17,17,6,,,,,,,,,,,,,,,,,,,3.741482965931864,,,,,,,,,,0,,,,,,,,,,,,,,,1255.3814435999375,1255.3814435999375,1255.3814435999375,1255.3814435999375,1255.407888900023,1255.6101377999876,1255.732676899992,1259.2472619998734,1259.2472619998734,1259.2472619998734,"['8', '8']","[0.5370527002960443, 0.685487000271678]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200014,B,2022-10-19_17h51.48.464,mfe_b,2022.2.4,241.17888236899822,
